x,Адаптивный шаг,Фиксированный шаг,Точное решение,Ошибка адапт.,Ошибка фикс.
8.5791966680e-01,-3.5962546898e-01,0.0000000000e+00,-3.5962546898e-01,2.7553515025e-12,3.5962546898e-01
8.5983466680e-01,-3.5825073773e-01,0.0000000000e+00,-3.5825073772e-01,2.7818858328e-12,3.5825073772e-01
8.6174966680e-01,-3.5688126162e-01,0.0000000000e+00,-3.5688126162e-01,2.8108071426e-12,3.5688126162e-01
8.6366466680e-01,-3.5551702058e-01,0.0000000000e+00,-3.5551702058e-01,2.8414492981e-12,3.5551702058e-01
8.6557966680e-01,-3.5415799459e-01,0.0000000000e+00,-3.5415799458e-01,2.8695934517e-12,3.5415799458e-01
8.6749466680e-01,-3.5280416371e-01,0.0000000000e+00,-3.5280416370e-01,2.8954616482e-12,3.5280416370e-01
8.6940966680e-01,-3.5145550808e-01,0.0000000000e+00,-3.5145550808e-01,2.9217184228e-12,3.5145550808e-01
8.7132466680e-01,-3.5011200793e-01,0.0000000000e+00,-3.5011200793e-01,2.9480307084e-12,3.5011200793e-01
8.7323966680e-01,-3.4877364355e-01,0.0000000000e+00,-3.4877364354e-01,2.9776736632e-12,3.4877364354e-01
8.7515466680e-01,-3.4744039529e-01,0.0000000000e+00,-3.4744039529e-01,3.0013769248e-12,3.4744039529e-01
8.7706966680e-01,-3.4611224361e-01,0.0000000000e+00,-3.4611224361e-01,3.0294100561e-12,3.4611224361e-01
8.7898466680e-01,-3.4478916902e-01,0.0000000000e+00,-3.4478916902e-01,3.0573876764e-12,3.4478916902e-01
8.8089966680e-01,-3.4347115212e-01,0.0000000000e+00,-3.4347115212e-01,3.0841440513e-12,3.4347115212e-01
8.8281466680e-01,-3.4215817357e-01,0.0000000000e+00,-3.4215817356e-01,3.1096236697e-12,3.4215817356e-01
8.8472966680e-01,-3.4085021410e-01,0.0000000000e+00,-3.4085021410e-01,3.1362690223e-12,3.4085021410e-01
8.8664466680e-01,-3.3954725454e-01,0.0000000000e+00,-3.3954725454e-01,3.1628588637e-12,3.3954725454e-01
8.8855966680e-01,-3.3824927578e-01,0.0000000000e+00,-3.3824927577e-01,3.1891156382e-12,3.3824927577e-01
8.9047466680e-01,-3.3695625876e-01,0.0000000000e+00,-3.3695625875e-01,3.2134850336e-12,3.3695625875e-01
8.9238966680e-01,-3.3566818452e-01,0.0000000000e+00,-3.3566818452e-01,3.2369662506e-12,3.3566818452e-01
8.9430466680e-01,-3.3438503418e-01,0.0000000000e+00,-3.3438503417e-01,3.2617797352e-12,3.3438503417e-01
8.9621966680e-01,-3.3310678890e-01,0.0000000000e+00,-3.3310678890e-01,3.2834290842e-12,3.3310678890e-01
8.9813466680e-01,-3.3183342994e-01,0.0000000000e+00,-3.3183342993e-01,3.3052449666e-12,3.3183342993e-01
9.0004966680e-01,-3.3056493861e-01,0.0000000000e+00,-3.3056493861e-01,3.3296698732e-12,3.3056493861e-01
9.0196466680e-01,-3.2930129632e-01,0.0000000000e+00,-3.2930129631e-01,3.3542613131e-12,3.2930129631e-01
9.0387966680e-01,-3.2804248451e-01,0.0000000000e+00,-3.2804248451e-01,3.3767988405e-12,3.2804248451e-01
9.0579466680e-01,-3.2678848474e-01,0.0000000000e+00,-3.2678848474e-01,3.3967828550e-12,3.2678848474e-01
9.0770966680e-01,-3.2553927860e-01,0.0000000000e+00,-3.2553927860e-01,3.4210412281e-12,3.2553927860e-01
9.0962466680e-01,-3.2429484777e-01,0.0000000000e+00,-3.2429484777e-01,3.4415803540e-12,3.2429484777e-01
9.1153966680e-01,-3.2305517399e-01,0.0000000000e+00,-3.2305517399e-01,3.4625080580e-12,3.2305517399e-01
9.1345466680e-01,-3.2182023909e-01,0.0000000000e+00,-3.2182023908e-01,3.4869884757e-12,3.2182023908e-01
9.1536966680e-01,-3.2059002494e-01,0.0000000000e+00,-3.2059002493e-01,3.5059732895e-12,3.2059002493e-01
9.1728466680e-01,-3.1936451349e-01,0.0000000000e+00,-3.1936451349e-01,3.5271785492e-12,3.1936451349e-01
9.1919966680e-01,-3.1814368678e-01,0.0000000000e+00,-3.1814368678e-01,3.5483838090e-12,3.1814368678e-01
9.2111466680e-01,-3.1692752689e-01,0.0000000000e+00,-3.1692752689e-01,3.5704217360e-12,3.1692752689e-01
9.2302966680e-01,-3.1571601599e-01,0.0000000000e+00,-3.1571601599e-01,3.5909608620e-12,3.1571601599e-01
9.2494466680e-01,-3.1450913630e-01,0.0000000000e+00,-3.1450913630e-01,3.6089464750e-12,3.1450913630e-01
9.2685966680e-01,-3.1330687012e-01,0.0000000000e+00,-3.1330687011e-01,3.6295966233e-12,3.1330687011e-01
9.2877466680e-01,-3.1210919981e-01,0.0000000000e+00,-3.1210919980e-01,3.6493585931e-12,3.1210919980e-01
9.3068966680e-01,-3.1091610780e-01,0.0000000000e+00,-3.1091610780e-01,3.6707858975e-12,3.1091610780e-01
9.3260466680e-01,-3.0972757660e-01,0.0000000000e+00,-3.0972757659e-01,3.6904368450e-12,3.0972757659e-01
9.3451966680e-01,-3.0854358876e-01,0.0000000000e+00,-3.0854358876e-01,3.7093661476e-12,3.0854358876e-01
9.3643466680e-01,-3.0736412693e-01,0.0000000000e+00,-3.0736412693e-01,3.7264080710e-12,3.0736412693e-01
9.3834966680e-01,-3.0618917380e-01,0.0000000000e+00,-3.0618917379e-01,3.7432834610e-12,3.0618917379e-01
9.4026466680e-01,-3.0501871213e-01,0.0000000000e+00,-3.0501871212e-01,3.7632674754e-12,3.0501871212e-01
9.4217966680e-01,-3.0385272475e-01,0.0000000000e+00,-3.0385272474e-01,3.7801983765e-12,3.0385272474e-01
9.4409466680e-01,-3.0269119456e-01,0.0000000000e+00,-3.0269119456e-01,3.7974623446e-12,3.0269119456e-01
9.4600966680e-01,-3.0153410453e-01,0.0000000000e+00,-3.0153410453e-01,3.8172243144e-12,3.0153410453e-01
9.4792466680e-01,-3.0038143768e-01,0.0000000000e+00,-3.0038143767e-01,3.8361536170e-12,3.0038143767e-01
9.4983966680e-01,-2.9923317709e-01,0.0000000000e+00,-2.9923317709e-01,3.8545833192e-12,2.9923317709e-01
9.5175466680e-01,-2.9808930594e-01,0.0000000000e+00,-2.9808930593e-01,3.8712921757e-12,2.9808930593e-01
9.5366966680e-01,-2.9694980743e-01,0.0000000000e+00,-2.9694980742e-01,3.8898329002e-12,2.9694980742e-01
9.5558466680e-01,-2.9581466485e-01,0.0000000000e+00,-2.9581466485e-01,3.9068193125e-12,2.9581466485e-01
9.5749966680e-01,-2.9468386155e-01,0.0000000000e+00,-2.9468386155e-01,3.9242498140e-12,2.9468386155e-01
9.5941466680e-01,-2.9355738095e-01,0.0000000000e+00,-2.9355738095e-01,3.9439562727e-12,2.9355738095e-01
9.6132966680e-01,-2.9243520652e-01,0.0000000000e+00,-2.9243520651e-01,3.9594438839e-12,2.9243520651e-01
9.6324466680e-01,-2.9131732179e-01,0.0000000000e+00,-2.9131732179e-01,3.9751535397e-12,2.9131732179e-01
9.6515966680e-01,-2.9020371038e-01,0.0000000000e+00,-2.9020371037e-01,3.9942493757e-12,2.9020371037e-01
9.6707466680e-01,-2.8909435594e-01,0.0000000000e+00,-2.8909435593e-01,4.0083492081e-12,2.8909435593e-01
9.6898966680e-01,-2.8798924220e-01,0.0000000000e+00,-2.8798924219e-01,4.0257797096e-12,2.8798924219e-01
9.7090466680e-01,-2.8688835295e-01,0.0000000000e+00,-2.8688835294e-01,4.0414893654e-12,2.8688835294e-01
9.7281966680e-01,-2.8579167204e-01,0.0000000000e+00,-2.8579167204e-01,4.0578651550e-12,2.8579167204e-01
9.7473466680e-01,-2.8469918339e-01,0.0000000000e+00,-2.8469918338e-01,4.0740189000e-12,2.8469918338e-01
9.7664966680e-01,-2.8361087096e-01,0.0000000000e+00,-2.8361087096e-01,4.0892844666e-12,2.8361087096e-01
9.7856466680e-01,-2.8252671881e-01,0.0000000000e+00,-2.8252671880e-01,4.1057157674e-12,2.8252671880e-01
9.8047966680e-01,-2.8144671101e-01,0.0000000000e+00,-2.8144671100e-01,4.1213144009e-12,2.8144671100e-01
9.8239466680e-01,-2.8037083173e-01,0.0000000000e+00,-2.8037083172e-01,4.1330827649e-12,2.8037083172e-01
9.8430966680e-01,-2.7929906519e-01,0.0000000000e+00,-2.7929906518e-01,4.1457393074e-12,2.7929906518e-01
9.8622466680e-01,-2.7823139566e-01,0.0000000000e+00,-2.7823139565e-01,4.1567305153e-12,2.7823139565e-01
9.8813966680e-01,-2.7716780748e-01,0.0000000000e+00,-2.7716780748e-01,4.1734393719e-12,2.7716780748e-01
9.9005466680e-01,-2.7610828506e-01,0.0000000000e+00,-2.7610828506e-01,4.1894265834e-12,2.7610828506e-01
9.9196966680e-01,-2.7505281285e-01,0.0000000000e+00,-2.7505281285e-01,4.2041925497e-12,2.7505281285e-01
9.9388466680e-01,-2.7400137536e-01,0.0000000000e+00,-2.7400137536e-01,4.2177372706e-12,2.7400137536e-01
9.9579966680e-01,-2.7295395718e-01,0.0000000000e+00,-2.7295395718e-01,4.2313930138e-12,2.7295395718e-01
9.9771466680e-01,-2.7191054294e-01,0.0000000000e+00,-2.7191054294e-01,4.2442716008e-12,2.7191054294e-01
9.9962966680e-01,-2.7087111733e-01,0.0000000000e+00,-2.7087111733e-01,4.2601477901e-12,2.7087111733e-01
1.0015446668e+00,-2.6983566511e-01,0.0000000000e+00,-2.6983566511e-01,4.1797676431e-12,2.6983566511e-01
1.0034596668e+00,-2.6880417108e-01,0.0000000000e+00,-2.6880417108e-01,4.0799585932e-12,2.6880417108e-01
1.0053746668e+00,-2.6777662013e-01,0.0000000000e+00,-2.6777662012e-01,3.9806491436e-12,2.6777662012e-01
1.0072896668e+00,-2.6675299716e-01,0.0000000000e+00,-2.6675299716e-01,3.8810621383e-12,2.6675299716e-01
1.0092046668e+00,-2.6573328717e-01,0.0000000000e+00,-2.6573328717e-01,3.7817526888e-12,2.6573328717e-01
1.0111196668e+00,-2.6471747520e-01,0.0000000000e+00,-2.6471747520e-01,3.6829428396e-12,2.6471747520e-01
1.0130346668e+00,-2.6370554635e-01,0.0000000000e+00,-2.6370554635e-01,3.5845215685e-12,2.6370554635e-01
1.0149496668e+00,-2.6269748578e-01,0.0000000000e+00,-2.6269748578e-01,3.4894864775e-12,2.6269748578e-01
1.0168646668e+00,-2.6169327869e-01,0.0000000000e+00,-2.6169327869e-01,3.3936742305e-12,2.6169327869e-01
1.0187796668e+00,-2.6069291036e-01,0.0000000000e+00,-2.6069291036e-01,3.2993052734e-12,2.6069291036e-01
1.0206946668e+00,-2.5969636612e-01,0.0000000000e+00,-2.5969636611e-01,3.2043812048e-12,2.5969636611e-01
1.0226096668e+00,-2.5870363134e-01,0.0000000000e+00,-2.5870363133e-01,3.1076252682e-12,2.5870363133e-01
1.0245246668e+00,-2.5771469146e-01,0.0000000000e+00,-2.5771469145e-01,3.0158653352e-12,2.5771469145e-01
1.0264396668e+00,-2.5672953197e-01,0.0000000000e+00,-2.5672953197e-01,2.9242719357e-12,2.5672953197e-01
1.0283546668e+00,-2.5574813843e-01,0.0000000000e+00,-2.5574813843e-01,2.8321234247e-12,2.5574813843e-01
1.0302696668e+00,-2.5477049644e-01,0.0000000000e+00,-2.5477049644e-01,2.7437496719e-12,2.5477049644e-01
1.0321846668e+00,-2.5379659166e-01,0.0000000000e+00,-2.5379659166e-01,2.6540991627e-12,2.5379659166e-01
1.0340996668e+00,-2.5282640980e-01,0.0000000000e+00,-2.5282640980e-01,2.5665580772e-12,2.5282640980e-01
1.0360146668e+00,-2.5185993663e-01,0.0000000000e+00,-2.5185993662e-01,2.4760749007e-12,2.5185993662e-01
1.0379296668e+00,-2.5089715797e-01,0.0000000000e+00,-2.5089715796e-01,2.3878121702e-12,2.5089715796e-01
1.0398446668e+00,-2.4993805970e-01,0.0000000000e+00,-2.4993805970e-01,2.2998547511e-12,2.4993805970e-01
1.0417596668e+00,-2.4898262775e-01,0.0000000000e+00,-2.4898262775e-01,2.2135626665e-12,2.4898262775e-01
1.0436746668e+00,-2.4803084811e-01,0.0000000000e+00,-2.4803084810e-01,2.1252721805e-12,2.4803084810e-01
1.0455896668e+00,-2.4708270681e-01,0.0000000000e+00,-2.4708270681e-01,2.0394519407e-12,2.4708270681e-01
1.0475046668e+00,-2.4613818994e-01,0.0000000000e+00,-2.4613818994e-01,1.9534929230e-12,2.4613818994e-01
1.0494196668e+00,-2.4519728366e-01,0.0000000000e+00,-2.4519728366e-01,1.8695878179e-12,2.4519728366e-01
1.0513346668e+00,-2.4425997416e-01,0.0000000000e+00,-2.4425997416e-01,1.7858770018e-12,2.4425997416e-01
1.0532496668e+00,-2.4332624769e-01,0.0000000000e+00,-2.4332624769e-01,1.7022772081e-12,2.4332624769e-01
1.0551646668e+00,-2.4239609055e-01,0.0000000000e+00,-2.4239609054e-01,1.6195655927e-12,2.4239609054e-01
1.0570796668e+00,-2.4146948909e-01,0.0000000000e+00,-2.4146948909e-01,1.5371592887e-12,2.4146948909e-01
1.0589946668e+00,-2.4054642974e-01,0.0000000000e+00,-2.4054642974e-01,1.4559742301e-12,2.4054642974e-01
1.0609096668e+00,-2.3962689894e-01,0.0000000000e+00,-2.3962689894e-01,1.3754275496e-12,2.3962689894e-01
1.0628246668e+00,-2.3871088320e-01,0.0000000000e+00,-2.3871088320e-01,1.2956302697e-12,2.3871088320e-01
1.0647396668e+00,-2.3779836910e-01,0.0000000000e+00,-2.3779836910e-01,1.2153611451e-12,2.3779836910e-01
1.0666546668e+00,-2.3688934324e-01,0.0000000000e+00,-2.3688934324e-01,1.1356748875e-12,2.3688934324e-01
1.0685696668e+00,-2.3598379230e-01,0.0000000000e+00,-2.3598379229e-01,1.0564604747e-12,2.3598379229e-01
1.0704846668e+00,-2.3508170298e-01,0.0000000000e+00,-2.3508170297e-01,9.7905017427e-13,2.3508170297e-01
1.0723996668e+00,-2.3418306205e-01,0.0000000000e+00,-2.3418306205e-01,9.0061291758e-13,2.3418306205e-01
1.0743146668e+00,-2.3328785633e-01,0.0000000000e+00,-2.3328785633e-01,8.2439610694e-13,2.3328785633e-01
1.0762296668e+00,-2.3239607270e-01,0.0000000000e+00,-2.3239607270e-01,7.4912298587e-13,2.3239607270e-01
1.0781446668e+00,-2.3150769807e-01,0.0000000000e+00,-2.3150769806e-01,6.7382210922e-13,2.3150769806e-01
1.0800596668e+00,-2.3062271940e-01,0.0000000000e+00,-2.3062271940e-01,5.9868776603e-13,2.3062271940e-01
1.0819746668e+00,-2.2974112372e-01,0.0000000000e+00,-2.2974112372e-01,5.2430282338e-13,2.2974112372e-01
1.0838896668e+00,-2.2886289809e-01,0.0000000000e+00,-2.2886289809e-01,4.5047299224e-13,2.2886289809e-01
1.0858046668e+00,-2.2798802963e-01,0.0000000000e+00,-2.2798802963e-01,3.7736480607e-13,2.2798802963e-01
1.0877196668e+00,-2.2711650551e-01,0.0000000000e+00,-2.2711650551e-01,3.0447866450e-13,2.2711650551e-01
1.0896346668e+00,-2.2624831294e-01,0.0000000000e+00,-2.2624831294e-01,2.3092638912e-13,2.2624831294e-01
1.0915496668e+00,-2.2538343920e-01,0.0000000000e+00,-2.2538343920e-01,1.5931700403e-13,2.2538343920e-01
1.0934646668e+00,-2.2452187158e-01,0.0000000000e+00,-2.2452187158e-01,8.8179463731e-14,2.2452187158e-01
1.0953796668e+00,-2.2366359746e-01,0.0000000000e+00,-2.2366359746e-01,1.7430501487e-14,2.2366359746e-01
1.0972946668e+00,-2.2280860423e-01,0.0000000000e+00,-2.2280860423e-01,5.3762549967e-14,2.2280860423e-01
1.0992096668e+00,-2.2195687937e-01,0.0000000000e+00,-2.2195687937e-01,1.2478906797e-13,2.2195687937e-01
1.1011246668e+00,-2.2110841038e-01,0.0000000000e+00,-2.2110841038e-01,1.9367840665e-13,2.2110841038e-01
1.1030396668e+00,-2.2026318481e-01,0.0000000000e+00,-2.2026318481e-01,2.6256774532e-13,2.2026318481e-01
1.1049546668e+00,-2.1942119026e-01,0.0000000000e+00,-2.1942119026e-01,3.3045788328e-13,2.1942119026e-01
1.1068696668e+00,-2.1858241438e-01,0.0000000000e+00,-2.1858241438e-01,3.9718228706e-13,2.1858241438e-01
1.1087846668e+00,-2.1774684487e-01,0.0000000000e+00,-2.1774684487e-01,4.6418424660e-13,2.1774684487e-01
1.1106996668e+00,-2.1691446947e-01,0.0000000000e+00,-2.1691446947e-01,5.3002047196e-13,2.1691446947e-01
1.1126146668e+00,-2.1608527598e-01,0.0000000000e+00,-2.1608527598e-01,5.9571791944e-13,2.1608527598e-01
1.1145296668e+00,-2.1525925221e-01,0.0000000000e+00,-2.1525925221e-01,6.6135985577e-13,2.1525925221e-01
1.1164446668e+00,-2.1443638607e-01,0.0000000000e+00,-2.1443638607e-01,7.2664096962e-13,2.1443638607e-01
1.1183596668e+00,-2.1361666548e-01,0.0000000000e+00,-2.1361666548e-01,7.9131146080e-13,2.1361666548e-01
1.1202746668e+00,-2.1280007841e-01,0.0000000000e+00,-2.1280007842e-01,8.5467743993e-13,2.1280007842e-01
1.1221896668e+00,-2.1198661289e-01,0.0000000000e+00,-2.1198661290e-01,9.1882057518e-13,2.1198661290e-01
1.1241046668e+00,-2.1117625699e-01,0.0000000000e+00,-2.1117625699e-01,9.8115959801e-13,2.1117625699e-01
1.1260196668e+00,-2.1036899881e-01,0.0000000000e+00,-2.1036899881e-01,1.0435818876e-12,2.1036899881e-01
1.1279346668e+00,-2.0956482652e-01,0.0000000000e+00,-2.0956482652e-01,1.1052547766e-12,2.0956482652e-01
1.1298496668e+00,-2.0876372832e-01,0.0000000000e+00,-2.0876372832e-01,1.1660672428e-12,2.0876372832e-01
1.1317646668e+00,-2.0796569245e-01,0.0000000000e+00,-2.0796569245e-01,1.2264911309e-12,2.0796569245e-01
1.1336796668e+00,-2.0717070722e-01,0.0000000000e+00,-2.0717070722e-01,1.2884693312e-12,2.0717070722e-01
1.1355946668e+00,-2.0637876095e-01,0.0000000000e+00,-2.0637876095e-01,1.3497813978e-12,2.0637876095e-01
1.1375096668e+00,-2.0558984204e-01,0.0000000000e+00,-2.0558984204e-01,1.4087619959e-12,2.0558984204e-01
1.1394246668e+00,-2.0480393891e-01,0.0000000000e+00,-2.0480393891e-01,1.4682699501e-12,2.0480393891e-01
1.1413396668e+00,-2.0402104004e-01,0.0000000000e+00,-2.0402104004e-01,1.5266399256e-12,2.0402104004e-01
1.1432546668e+00,-2.0324113393e-01,0.0000000000e+00,-2.0324113393e-01,1.5836498779e-12,2.0324113393e-01
1.1451696668e+00,-2.0246420914e-01,0.0000000000e+00,-2.0246420915e-01,1.6415202531e-12,2.0246420915e-01
1.1470846668e+00,-2.0169025429e-01,0.0000000000e+00,-2.0169025429e-01,1.6978640716e-12,2.0169025429e-01
1.1489996668e+00,-2.0091925802e-01,0.0000000000e+00,-2.0091925802e-01,1.7543189124e-12,2.0091925802e-01
1.1509146668e+00,-2.0015120901e-01,0.0000000000e+00,-2.0015120901e-01,1.8099688415e-12,2.0015120901e-01
1.1528296668e+00,-1.9938609601e-01,0.0000000000e+00,-1.9938609601e-01,1.8668677715e-12,1.9938609601e-01
1.1547446668e+00,-1.9862390778e-01,0.0000000000e+00,-1.9862390779e-01,1.9219625891e-12,1.9862390779e-01
1.1566596668e+00,-1.9786463316e-01,0.0000000000e+00,-1.9786463316e-01,1.9763357617e-12,1.9786463316e-01
1.1585746668e+00,-1.9710826099e-01,0.0000000000e+00,-1.9710826099e-01,2.0305146453e-12,1.9710826099e-01
1.1604896668e+00,-1.9635478019e-01,0.0000000000e+00,-1.9635478019e-01,2.0838608616e-12,1.9635478019e-01
1.1624046668e+00,-1.9560417969e-01,0.0000000000e+00,-1.9560417970e-01,2.1377066783e-12,1.9560417970e-01
1.1643196668e+00,-1.9485644851e-01,0.0000000000e+00,-1.9485644851e-01,2.1913582060e-12,1.9485644851e-01
1.1662346668e+00,-1.9411157565e-01,0.0000000000e+00,-1.9411157565e-01,2.2446489112e-12,1.9411157565e-01
1.1681496668e+00,-1.9336955020e-01,0.0000000000e+00,-1.9336955020e-01,2.2977730829e-12,1.9336955020e-01
1.1700646668e+00,-1.9263036127e-01,0.0000000000e+00,-1.9263036128e-01,2.3497870316e-12,1.9263036128e-01
1.1719796668e+00,-1.9189399803e-01,0.0000000000e+00,-1.9189399803e-01,2.4016899580e-12,1.9189399803e-01
1.1738946668e+00,-1.9116044966e-01,0.0000000000e+00,-1.9116044966e-01,2.4527047060e-12,1.9116044966e-01
1.1758096668e+00,-1.9042970540e-01,0.0000000000e+00,-1.9042970540e-01,2.5026924977e-12,1.9042970540e-01
1.1777246668e+00,-1.8970175455e-01,0.0000000000e+00,-1.8970175455e-01,2.5522362002e-12,1.8970175455e-01
1.1796396668e+00,-1.8897658641e-01,0.0000000000e+00,-1.8897658641e-01,2.6023072586e-12,1.8897658641e-01
1.1815546668e+00,-1.8825419036e-01,0.0000000000e+00,-1.8825419036e-01,2.6512680940e-12,1.8825419036e-01
1.1834696668e+00,-1.8753455579e-01,0.0000000000e+00,-1.8753455579e-01,2.6990909507e-12,1.8753455579e-01
1.1853846668e+00,-1.8681767215e-01,0.0000000000e+00,-1.8681767215e-01,2.7473578967e-12,1.8681767215e-01
1.1872996668e+00,-1.8610352892e-01,0.0000000000e+00,-1.8610352892e-01,2.7958746429e-12,1.8610352892e-01
1.1892146668e+00,-1.8539211563e-01,0.0000000000e+00,-1.8539211563e-01,2.8460567236e-12,1.8539211563e-01
1.1911296668e+00,-1.8468342184e-01,0.0000000000e+00,-1.8468342184e-01,2.8934910024e-12,1.8468342184e-01
1.1930446668e+00,-1.8397743716e-01,0.0000000000e+00,-1.8397743716e-01,2.9397873025e-12,1.8397743716e-01
1.1949596668e+00,-1.8327415123e-01,0.0000000000e+00,-1.8327415123e-01,2.9861113582e-12,1.8327415123e-01
1.1968746668e+00,-1.8257355373e-01,0.0000000000e+00,-1.8257355373e-01,3.0335733925e-12,1.8257355373e-01
1.1987896668e+00,-1.8187563439e-01,0.0000000000e+00,-1.8187563439e-01,3.0795088701e-12,1.8187563439e-01
1.2007046668e+00,-1.8118038296e-01,0.0000000000e+00,-1.8118038297e-01,3.1264713041e-12,1.8118038297e-01
1.2026196668e+00,-1.8048778926e-01,0.0000000000e+00,-1.8048778926e-01,3.1718794258e-12,1.8048778926e-01
1.2045346668e+00,-1.7979784312e-01,0.0000000000e+00,-1.7979784312e-01,3.2170099917e-12,1.7979784312e-01
1.2064496668e+00,-1.7911053441e-01,0.0000000000e+00,-1.7911053442e-01,3.2609748235e-12,1.7911053442e-01
1.2083646668e+00,-1.7842585307e-01,0.0000000000e+00,-1.7842585307e-01,3.3058833449e-12,1.7842585307e-01
1.2102796668e+00,-1.7774378904e-01,0.0000000000e+00,-1.7774378904e-01,3.3492375540e-12,1.7774378904e-01
1.2121946668e+00,-1.7706433232e-01,0.0000000000e+00,-1.7706433232e-01,3.3937852528e-12,1.7706433232e-01
1.2141096668e+00,-1.7638747294e-01,0.0000000000e+00,-1.7638747294e-01,3.4358349499e-12,1.7638747294e-01
1.2160246668e+00,-1.7571320097e-01,0.0000000000e+00,-1.7571320097e-01,3.4772185131e-12,1.7571320097e-01
1.2179396668e+00,-1.7504150653e-01,0.0000000000e+00,-1.7504150653e-01,3.5187130987e-12,1.7504150653e-01
1.2198546668e+00,-1.7437237975e-01,0.0000000000e+00,-1.7437237976e-01,3.5601799286e-12,1.7437237976e-01
1.2217696668e+00,-1.7370581083e-01,0.0000000000e+00,-1.7370581084e-01,3.6010083804e-12,1.7370581084e-01
1.2236846668e+00,-1.7304178999e-01,0.0000000000e+00,-1.7304178999e-01,3.6415315208e-12,1.7304178999e-01
1.2255996668e+00,-1.7238030748e-01,0.0000000000e+00,-1.7238030748e-01,3.6806946380e-12,1.7238030748e-01
1.2275146668e+00,-1.7172135361e-01,0.0000000000e+00,-1.7172135361e-01,3.7199687775e-12,1.7172135361e-01
1.2294296668e+00,-1.7106491870e-01,0.0000000000e+00,-1.7106491870e-01,3.7611025405e-12,1.7106491870e-01
1.2313446668e+00,-1.7041099312e-01,0.0000000000e+00,-1.7041099313e-01,3.8000991243e-12,1.7041099313e-01
1.2332596668e+00,-1.6975956730e-01,0.0000000000e+00,-1.6975956730e-01,3.8395397972e-12,1.6975956730e-01
1.2351746668e+00,-1.6911063166e-01,0.0000000000e+00,-1.6911063166e-01,3.8775371802e-12,1.6911063166e-01
1.2370896668e+00,-1.6846417669e-01,0.0000000000e+00,-1.6846417670e-01,3.9153125186e-12,1.6846417670e-01
1.2390046668e+00,-1.6782019291e-01,0.0000000000e+00,-1.6782019292e-01,3.9535597018e-12,1.6782019292e-01
1.2409196668e+00,-1.6717867087e-01,0.0000000000e+00,-1.6717867088e-01,3.9916681072e-12,1.6717867088e-01
1.2428346668e+00,-1.6653960116e-01,0.0000000000e+00,-1.6653960117e-01,4.0310810245e-12,1.6653960117e-01
1.2447496668e+00,-1.6590297441e-01,0.0000000000e+00,-1.6590297441e-01,4.0682734959e-12,1.6590297441e-01
1.2466646668e+00,-1.6526878127e-01,0.0000000000e+00,-1.6526878127e-01,4.1046055443e-12,1.6526878127e-01
1.2485796668e+00,-1.6463701245e-01,0.0000000000e+00,-1.6463701245e-01,4.1412429042e-12,1.6463701245e-01
1.2504946668e+00,-1.6400765867e-01,0.0000000000e+00,-1.6400765868e-01,4.1767977965e-12,1.6400765868e-01
1.2524096668e+00,-1.6338071071e-01,0.0000000000e+00,-1.6338071072e-01,4.2131853562e-12,1.6338071072e-01
1.2543246668e+00,-1.6275615937e-01,0.0000000000e+00,-1.6275615937e-01,4.2481573814e-12,1.6275615937e-01
1.2562396668e+00,-1.6213399548e-01,0.0000000000e+00,-1.6213399549e-01,4.2837400294e-12,1.6213399549e-01
1.2581546668e+00,-1.6151420993e-01,0.0000000000e+00,-1.6151420993e-01,4.3192116550e-12,1.6151420993e-01
1.2600696668e+00,-1.6089679361e-01,0.0000000000e+00,-1.6089679361e-01,4.3529901905e-12,1.6089679361e-01
1.2619846668e+00,-1.6028173747e-01,0.0000000000e+00,-1.6028173748e-01,4.3876291489e-12,1.6028173748e-01
1.2638996668e+00,-1.5966903250e-01,0.0000000000e+00,-1.5966903250e-01,4.4217407513e-12,1.5966903250e-01
1.2658146668e+00,-1.5905866970e-01,0.0000000000e+00,-1.5905866970e-01,4.4540482413e-12,1.5905866970e-01
1.2677296668e+00,-1.5845064011e-01,0.0000000000e+00,-1.5845064011e-01,4.4856340864e-12,1.5845064011e-01
1.2696446668e+00,-1.5784493482e-01,0.0000000000e+00,-1.5784493483e-01,4.5198289556e-12,1.5784493483e-01
1.2715596668e+00,-1.5724154495e-01,0.0000000000e+00,-1.5724154496e-01,4.5516923564e-12,1.5724154496e-01
1.2734746668e+00,-1.5664046165e-01,0.0000000000e+00,-1.5664046165e-01,4.5836390239e-12,1.5664046165e-01
1.2753896668e+00,-1.5604167608e-01,0.0000000000e+00,-1.5604167609e-01,4.6150305799e-12,1.5604167609e-01
1.2773046668e+00,-1.5544517948e-01,0.0000000000e+00,-1.5544517949e-01,4.6446735347e-12,1.5544517949e-01
1.2792196668e+00,-1.5485096310e-01,0.0000000000e+00,-1.5485096310e-01,4.6749271121e-12,1.5485096310e-01
1.2811346668e+00,-1.5425901821e-01,0.0000000000e+00,-1.5425901821e-01,4.7062909125e-12,1.5425901821e-01
1.2830496668e+00,-1.5366933613e-01,0.0000000000e+00,-1.5366933613e-01,4.7382375801e-12,1.5366933613e-01
1.2849646668e+00,-1.5308190821e-01,0.0000000000e+00,-1.5308190822e-01,4.7674642012e-12,1.5308190822e-01
1.2868796668e+00,-1.5249672585e-01,0.0000000000e+00,-1.5249672585e-01,4.7970238892e-12,1.5249672585e-01
