t,x(t),dx/dt
4.6400000004e+01,4.5847048614e+01,9.7623638384e-01
4.6500000004e+01,4.5944669626e+01,9.7618387005e-01
4.6600000004e+01,4.6042285387e+01,9.7613135040e-01
4.6700000004e+01,4.6139895896e+01,9.7607882488e-01
4.6800000004e+01,4.6237501152e+01,9.7602629350e-01
4.6900000004e+01,4.6335101155e+01,9.7597375624e-01
4.7000000004e+01,4.6432695903e+01,9.7592121311e-01
4.7100000004e+01,4.6530285397e+01,9.7586866410e-01
4.7200000004e+01,4.6627869636e+01,9.7581610921e-01
4.7300000004e+01,4.6725448619e+01,9.7576354845e-01
4.7400000004e+01,4.6823022345e+01,9.7571098180e-01
4.7500000004e+01,4.6920590815e+01,9.7565840927e-01
4.7600000004e+01,4.7018154027e+01,9.7560583085e-01
4.7700000004e+01,4.7115711981e+01,9.7555324654e-01
4.7800000004e+01,4.7213264676e+01,9.7550065634e-01
4.7900000004e+01,4.7310812112e+01,9.7544806025e-01
4.8000000004e+01,4.7408354288e+01,9.7539545826e-01
4.8100000004e+01,4.7505891203e+01,9.7534285038e-01
4.8200000004e+01,4.7603422858e+01,9.7529023659e-01
4.8300000004e+01,4.7700949251e+01,9.7523761691e-01
4.8400000004e+01,4.7798470381e+01,9.7518499132e-01
4.8500000004e+01,4.7895986249e+01,9.7513235982e-01
4.8600000004e+01,4.7993496853e+01,9.7507972242e-01
4.8700000004e+01,4.8091002193e+01,9.7502707911e-01
4.8800000004e+01,4.8188502268e+01,9.7497442988e-01
4.8900000004e+01,4.8285997079e+01,9.7492177474e-01
4.9000000004e+01,4.8383486623e+01,9.7486911369e-01
4.9100000004e+01,4.8480970901e+01,9.7481644671e-01
4.9200000004e+01,4.8578449912e+01,9.7476377382e-01
4.9300000004e+01,4.8675923656e+01,9.7471109500e-01
4.9400000004e+01,4.8773392131e+01,9.7465841025e-01
4.9500000005e+01,4.8870855338e+01,9.7460571958e-01
4.9600000005e+01,4.8968313275e+01,9.7455302298e-01
4.9700000005e+01,4.9065765942e+01,9.7450032045e-01
4.9800000005e+01,4.9163213339e+01,9.7444761198e-01
4.9900000005e+01,4.9260655464e+01,9.7439489757e-01
5.0000000005e+01,4.9358092318e+01,9.7434217723e-01
5.0100000005e+01,4.9455523900e+01,9.7428945095e-01
5.0200000005e+01,4.9552950208e+01,9.7423671872e-01
5.0300000005e+01,4.9650371243e+01,9.7418398055e-01
5.0400000005e+01,4.9747787004e+01,9.7413123644e-01
5.0500000005e+01,4.9845197490e+01,9.7407848637e-01
5.0600000005e+01,4.9942602701e+01,9.7402573035e-01
5.0700000005e+01,5.0040002636e+01,9.7397296838e-01
5.0800000005e+01,5.0137397295e+01,9.7392020046e-01
5.0900000005e+01,5.0234786676e+01,9.7386742657e-01
5.1000000005e+01,5.0332170780e+01,9.7381464673e-01
5.1100000005e+01,5.0429549605e+01,9.7376186092e-01
5.1200000005e+01,5.0526923152e+01,9.7370906915e-01
5.1300000005e+01,5.0624291419e+01,9.7365627141e-01
5.1400000005e+01,5.0721654406e+01,9.7360346770e-01
5.1500000005e+01,5.0819012112e+01,9.7355065802e-01
5.1600000005e+01,5.0916364537e+01,9.7349784237e-01
5.1700000005e+01,5.1013711680e+01,9.7344502074e-01
5.1800000005e+01,5.1111053541e+01,9.7339219314e-01
5.1900000005e+01,5.1208390119e+01,9.7333935956e-01
5.2000000005e+01,5.1305721413e+01,9.7328651999e-01
5.2100000005e+01,5.1403047423e+01,9.7323367444e-01
5.2200000005e+01,5.1500368147e+01,9.7318082290e-01
5.2300000005e+01,5.1597683587e+01,9.7312796537e-01
5.2400000005e+01,5.1694993740e+01,9.7307510186e-01
5.2500000005e+01,5.1792298607e+01,9.7302223235e-01
5.2600000005e+01,5.1889598187e+01,9.7296935684e-01
5.2700000006e+01,5.1986892478e+01,9.7291647534e-01
5.2800000006e+01,5.2084181481e+01,9.7286358784e-01
5.2900000006e+01,5.2181465196e+01,9.7281069433e-01
5.3000000006e+01,5.2278743620e+01,9.7275779482e-01
5.3100000006e+01,5.2376016754e+01,9.7270488931e-01
5.3200000006e+01,5.2473284598e+01,9.7265197778e-01
5.3300000006e+01,5.2570547150e+01,9.7259906025e-01
5.3400000006e+01,5.2667804410e+01,9.7254613670e-01
5.3500000006e+01,5.2765056377e+01,9.7249320714e-01
5.3600000006e+01,5.2862303051e+01,9.7244027156e-01
5.3700000006e+01,5.2959544431e+01,9.7238732996e-01
5.3800000006e+01,5.3056780517e+01,9.7233438234e-01
5.3900000006e+01,5.3154011307e+01,9.7228142869e-01
5.4000000006e+01,5.3251236802e+01,9.7222846902e-01
5.4100000006e+01,5.3348457001e+01,9.7217550332e-01
5.4200000006e+01,5.3445671903e+01,9.7212253159e-01
5.4300000006e+01,5.3542881507e+01,9.7206955382e-01
5.4400000006e+01,5.3640085813e+01,9.7201657002e-01
5.4500000006e+01,5.3737284821e+01,9.7196358019e-01
5.4600000006e+01,5.3834478529e+01,9.7191058431e-01
5.4700000006e+01,5.3931666937e+01,9.7185758239e-01
5.4800000006e+01,5.4028850045e+01,9.7180457443e-01
5.4900000006e+01,5.4126027852e+01,9.7175156042e-01
5.5000000006e+01,5.4223200357e+01,9.7169854036e-01
5.5100000006e+01,5.4320367560e+01,9.7164551425e-01
5.5200000006e+01,5.4417529460e+01,9.7159248208e-01
5.5300000006e+01,5.4514686056e+01,9.7153944387e-01
5.5400000006e+01,5.4611837348e+01,9.7148639959e-01
5.5500000006e+01,5.4708983336e+01,9.7143334925e-01
5.5600000006e+01,5.4806124018e+01,9.7138029286e-01
5.5700000006e+01,5.4903259394e+01,9.7132723039e-01
5.5800000007e+01,5.5000389464e+01,9.7127416187e-01
5.5900000007e+01,5.5097514226e+01,9.7122108727e-01
5.6000000007e+01,5.5194633681e+01,9.7116800660e-01
5.6100000007e+01,5.5291747828e+01,9.7111491985e-01
5.6200000007e+01,5.5388856665e+01,9.7106182704e-01
5.6300000007e+01,5.5485960193e+01,9.7100872814e-01
5.6400000007e+01,5.5583058410e+01,9.7095562316e-01
5.6500000007e+01,5.5680151317e+01,9.7090251210e-01
5.6600000007e+01,5.5777238913e+01,9.7084939496e-01
5.6700000007e+01,5.5874321196e+01,9.7079627173e-01
5.6800000007e+01,5.5971398167e+01,9.7074314241e-01
5.6900000007e+01,5.6068469824e+01,9.7069000700e-01
5.7000000007e+01,5.6165536168e+01,9.7063686549e-01
5.7100000007e+01,5.6262597197e+01,9.7058371789e-01
5.7200000007e+01,5.6359652911e+01,9.7053056419e-01
5.7300000007e+01,5.6456703310e+01,9.7047740439e-01
5.7400000007e+01,5.6553748392e+01,9.7042423848e-01
5.7500000007e+01,5.6650788157e+01,9.7037106647e-01
5.7600000007e+01,5.6747822605e+01,9.7031788836e-01
5.7700000007e+01,5.6844851735e+01,9.7026470413e-01
5.7800000007e+01,5.6941875546e+01,9.7021151379e-01
5.7900000007e+01,5.7038894037e+01,9.7015831734e-01
5.8000000007e+01,5.7135907209e+01,9.7010511477e-01
5.8100000007e+01,5.7232915060e+01,9.7005190608e-01
5.8200000007e+01,5.7329917590e+01,9.6999869127e-01
5.8300000007e+01,5.7426914798e+01,9.6994547034e-01
5.8400000007e+01,5.7523906684e+01,9.6989224328e-01
5.8500000007e+01,5.7620893247e+01,9.6983901009e-01
5.8600000007e+01,5.7717874486e+01,9.6978577078e-01
5.8700000007e+01,5.7814850401e+01,9.6973252533e-01
5.8800000007e+01,5.7911820991e+01,9.6967927374e-01
5.8900000007e+01,5.8008786255e+01,9.6962601602e-01
5.9000000008e+01,5.8105746194e+01,9.6957275216e-01
5.9100000008e+01,5.8202700805e+01,9.6951948216e-01
5.9200000008e+01,5.8299650090e+01,9.6946620601e-01
5.9300000008e+01,5.8396594046e+01,9.6941292371e-01
5.9400000008e+01,5.8493532674e+01,9.6935963527e-01
5.9500000008e+01,5.8590465973e+01,9.6930634068e-01
5.9600000008e+01,5.8687393942e+01,9.6925303993e-01
5.9700000008e+01,5.8784316581e+01,9.6919973303e-01
5.9800000008e+01,5.8881233889e+01,9.6914641997e-01
5.9900000008e+01,5.8978145865e+01,9.6909310074e-01
6.0000000008e+01,5.9075052509e+01,9.6903977536e-01
6.0100000008e+01,5.9171953820e+01,9.6898644381e-01
6.0200000008e+01,5.9268849797e+01,9.6893310610e-01
6.0300000008e+01,5.9365740441e+01,9.6887976221e-01
6.0400000008e+01,5.9462625749e+01,9.6882641215e-01
6.0500000008e+01,5.9559505723e+01,9.6877305592e-01
6.0600000008e+01,5.9656380360e+01,9.6871969351e-01
6.0700000008e+01,5.9753249661e+01,9.6866632493e-01
6.0800000008e+01,5.9850113625e+01,9.6861295016e-01
6.0900000008e+01,5.9946972251e+01,9.6855956921e-01
6.1000000008e+01,6.0043825539e+01,9.6850618207e-01
6.1100000008e+01,6.0140673487e+01,9.6845278874e-01
6.1200000008e+01,6.0237516096e+01,9.6839938923e-01
6.1300000008e+01,6.0334353365e+01,9.6834598352e-01
6.1400000008e+01,6.0431185293e+01,9.6829257161e-01
6.1500000008e+01,6.0528011879e+01,9.6823915351e-01
6.1600000008e+01,6.0624833123e+01,9.6818572921e-01
6.1700000008e+01,6.0721649025e+01,9.6813229871e-01
6.1800000008e+01,6.0818459583e+01,9.6807886200e-01
6.1900000008e+01,6.0915264797e+01,9.6802541908e-01
6.2000000008e+01,6.1012064666e+01,9.6797196996e-01
6.2100000009e+01,6.1108859191e+01,9.6791851462e-01
6.2200000009e+01,6.1205648369e+01,9.6786505307e-01
6.2300000009e+01,6.1302432201e+01,9.6781158531e-01
6.2400000009e+01,6.1399210686e+01,9.6775811132e-01
6.2500000009e+01,6.1495983823e+01,9.6770463111e-01
6.2600000009e+01,6.1592751612e+01,9.6765114469e-01
6.2700000009e+01,6.1689514052e+01,9.6759765203e-01
6.2800000009e+01,6.1786271142e+01,9.6754415315e-01
6.2900000009e+01,6.1883022882e+01,9.6749064804e-01
6.3000000009e+01,6.1979769272e+01,9.6743713669e-01
6.3100000009e+01,6.2076510309e+01,9.6738361911e-01
6.3200000009e+01,6.2173245995e+01,9.6733009529e-01
6.3300000009e+01,6.2269976328e+01,9.6727656523e-01
6.3400000009e+01,6.2366701308e+01,9.6722302893e-01
6.3500000009e+01,6.2463420934e+01,9.6716948639e-01
6.3600000009e+01,6.2560135205e+01,9.6711593760e-01
6.3700000009e+01,6.2656844121e+01,9.6706238256e-01
6.3800000009e+01,6.2753547681e+01,9.6700882126e-01
6.3900000009e+01,6.2850245885e+01,9.6695525372e-01
6.4000000009e+01,6.2946938732e+01,9.6690167991e-01
6.4100000009e+01,6.3043626221e+01,9.6684809985e-01
6.4200000009e+01,6.3140308352e+01,9.6679451353e-01
6.4300000009e+01,6.3236985124e+01,9.6674092094e-01
6.4400000009e+01,6.3333656536e+01,9.6668732209e-01
6.4500000009e+01,6.3430322588e+01,9.6663371697e-01
6.4600000009e+01,6.3526983279e+01,9.6658010558e-01
6.4700000009e+01,6.3623638609e+01,9.6652648792e-01
6.4800000009e+01,6.3720288576e+01,9.6647286398e-01
6.4900000009e+01,6.3816933181e+01,9.6641923376e-01
6.5000000009e+01,6.3913572423e+01,9.6636559726e-01
6.5100000009e+01,6.4010206301e+01,9.6631195448e-01
6.5200000009e+01,6.4106834814e+01,9.6625830542e-01
6.5300000010e+01,6.4203457961e+01,9.6620465006e-01
6.5400000010e+01,6.4300075743e+01,9.6615098842e-01
6.5500000010e+01,6.4396688159e+01,9.6609732049e-01
6.5600000010e+01,6.4493295207e+01,9.6604364626e-01
6.5700000010e+01,6.4589896888e+01,9.6598996573e-01
6.5800000010e+01,6.4686493200e+01,9.6593627891e-01
6.5900000010e+01,6.4783084143e+01,9.6588258578e-01
6.6000000010e+01,6.4879669717e+01,9.6582888635e-01
6.6100000010e+01,6.4976249921e+01,9.6577518061e-01
6.6200000010e+01,6.5072824753e+01,9.6572146856e-01
6.6300000010e+01,6.5169394214e+01,9.6566775021e-01
6.6400000010e+01,6.5265958303e+01,9.6561402553e-01
6.6500000010e+01,6.5362517019e+01,9.6556029455e-01
6.6600000010e+01,6.5459070362e+01,9.6550655724e-01
6.6700000010e+01,6.5555618330e+01,9.6545281361e-01
6.6800000010e+01,6.5652160924e+01,9.6539906366e-01
6.6900000010e+01,6.5748698143e+01,9.6534530738e-01
6.7000000010e+01,6.5845229985e+01,9.6529154478e-01
6.7100000010e+01,6.5941756451e+01,9.6523777584e-01
6.7200000010e+01,6.6038277540e+01,9.6518400057e-01
6.7300000010e+01,6.6134793251e+01,9.6513021897e-01
6.7400000010e+01,6.6231303584e+01,9.6507643102e-01
6.7500000010e+01,6.6327808537e+01,9.6502263674e-01
6.7600000010e+01,6.6424308111e+01,9.6496883611e-01
6.7700000010e+01,6.6520802304e+01,9.6491502914e-01
6.7800000010e+01,6.6617291117e+01,9.6486121582e-01
6.7900000010e+01,6.6713774547e+01,9.6480739615e-01
6.8000000010e+01,6.6810252596e+01,9.6475357013e-01
6.8100000010e+01,6.6906725261e+01,9.6469973775e-01
6.8200000010e+01,6.7003192543e+01,9.6464589902e-01
6.8300000010e+01,6.7099654441e+01,9.6459205393e-01
6.8400000011e+01,6.7196110954e+01,9.6453820247e-01
6.8500000011e+01,6.7292562081e+01,9.6448434465e-01
6.8600000011e+01,6.7389007822e+01,9.6443048046e-01
6.8700000011e+01,6.7485448177e+01,9.6437660990e-01
6.8800000011e+01,6.7581883144e+01,9.6432273297e-01
6.8900000011e+01,6.7678312723e+01,9.6426884966e-01
6.9000000011e+01,6.7774736914e+01,9.6421495998e-01
6.9100000011e+01,6.7871155715e+01,9.6416106392e-01
6.9200000011e+01,6.7967569126e+01,9.6410716148e-01
6.9300000011e+01,6.8063977147e+01,9.6405325265e-01
6.9400000011e+01,6.8160379777e+01,9.6399933743e-01
6.9500000011e+01,6.8256777014e+01,9.6394541583e-01
6.9600000011e+01,6.8353168860e+01,9.6389148783e-01
6.9700000011e+01,6.8449555312e+01,9.6383755344e-01
6.9800000011e+01,6.8545936370e+01,9.6378361266e-01
6.9900000011e+01,6.8642312034e+01,9.6372966547e-01
7.0000000011e+01,6.8738682303e+01,9.6367571188e-01
7.0100000011e+01,6.8835047176e+01,9.6362175189e-01
7.0200000011e+01,6.8931406653e+01,9.6356778549e-01
7.0300000011e+01,6.9027760733e+01,9.6351381269e-01
7.0400000011e+01,6.9124109415e+01,9.6345983347e-01
7.0500000011e+01,6.9220452700e+01,9.6340584783e-01
7.0600000011e+01,6.9316790585e+01,9.6335185579e-01
7.0700000011e+01,6.9413123071e+01,9.6329785732e-01
7.0800000011e+01,6.9509450156e+01,9.6324385243e-01
7.0900000011e+01,6.9605771841e+01,9.6318984111e-01
7.1000000011e+01,6.9702088124e+01,9.6313582337e-01
7.1100000011e+01,6.9798399005e+01,9.6308179921e-01
7.1200000011e+01,6.9894704484e+01,9.6302776861e-01
7.1300000011e+01,6.9991004559e+01,9.6297373157e-01
7.1400000011e+01,7.0087299230e+01,9.6291968810e-01
7.1500000011e+01,7.0183588496e+01,9.6286563819e-01
7.1600000012e+01,7.0279872357e+01,9.6281158184e-01
7.1700000012e+01,7.0376150812e+01,9.6275751905e-01
7.1800000012e+01,7.0472423861e+01,9.6270344981e-01
7.1900000012e+01,7.0568691502e+01,9.6264937412e-01
7.2000000012e+01,7.0664953735e+01,9.6259529198e-01
7.2100000012e+01,7.0761210560e+01,9.6254120338e-01
7.2200000012e+01,7.0857461976e+01,9.6248710833e-01
7.2300000012e+01,7.0953707982e+01,9.6243300682e-01
7.2400000012e+01,7.1049948577e+01,9.6237889885e-01
7.2500000012e+01,7.1146183761e+01,9.6232478442e-01
7.2600000012e+01,7.1242413534e+01,9.6227066352e-01
7.2700000012e+01,7.1338637894e+01,9.6221653615e-01
7.2800000012e+01,7.1434856841e+01,9.6216240230e-01
7.2900000012e+01,7.1531070374e+01,9.6210826199e-01
7.3000000012e+01,7.1627278493e+01,9.6205411520e-01
7.3100000012e+01,7.1723481197e+01,9.6199996193e-01
7.3200000012e+01,7.1819678485e+01,9.6194580217e-01
7.3300000012e+01,7.1915870357e+01,9.6189163594e-01
7.3400000012e+01,7.2012056812e+01,9.6183746322e-01
7.3500000012e+01,7.2108237849e+01,9.6178328400e-01
7.3600000012e+01,7.2204413469e+01,9.6172909830e-01
7.3700000012e+01,7.2300583669e+01,9.6167490610e-01
7.3800000012e+01,7.2396748450e+01,9.6162070741e-01
7.3900000012e+01,7.2492907810e+01,9.6156650222e-01
7.4000000012e+01,7.2589061750e+01,9.6151229052e-01
7.4100000012e+01,7.2685210268e+01,9.6145807232e-01
7.4200000012e+01,7.2781353364e+01,9.6140384762e-01
7.4300000012e+01,7.2877491037e+01,9.6134961640e-01
7.4400000012e+01,7.2973623287e+01,9.6129537868e-01
7.4500000012e+01,7.3069750113e+01,9.6124113444e-01
7.4600000012e+01,7.3165871514e+01,9.6118688368e-01
7.4700000013e+01,7.3261987489e+01,9.6113262640e-01
7.4800000013e+01,7.3358098039e+01,9.6107836260e-01
7.4900000013e+01,7.3454203162e+01,9.6102409228e-01
7.5000000013e+01,7.3550302857e+01,9.6096981543e-01
7.5100000013e+01,7.3646397125e+01,9.6091553205e-01
7.5200000013e+01,7.3742485963e+01,9.6086124214e-01
7.5300000013e+01,7.3838569373e+01,9.6080694569e-01
7.5400000013e+01,7.3934647352e+01,9.6075264271e-01
7.5500000013e+01,7.4030719901e+01,9.6069833318e-01
7.5600000013e+01,7.4126787019e+01,9.6064401711e-01
7.5700000013e+01,7.4222848704e+01,9.6058969450e-01
7.5800000013e+01,7.4318904957e+01,9.6053536534e-01
7.5900000013e+01,7.4414955777e+01,9.6048102963e-01
7.6000000013e+01,7.4511001163e+01,9.6042668737e-01
7.6100000013e+01,7.4607041114e+01,9.6037233856e-01
7.6200000013e+01,7.4703075631e+01,9.6031798318e-01
7.6300000013e+01,7.4799104711e+01,9.6026362125e-01
7.6400000013e+01,7.4895128355e+01,9.6020925275e-01
7.6500000013e+01,7.4991146561e+01,9.6015487768e-01
7.6600000013e+01,7.5087159330e+01,9.6010049605e-01
7.6700000013e+01,7.5183166660e+01,9.6004610785e-01
7.6800000013e+01,7.5279168551e+01,9.5999171307e-01
7.6900000013e+01,7.5375165003e+01,9.5993731172e-01
7.7000000013e+01,7.5471156013e+01,9.5988290379e-01
7.7100000013e+01,7.5567141583e+01,9.5982848928e-01
7.7200000013e+01,7.5663121711e+01,9.5977406819e-01
7.7300000013e+01,7.5759096396e+01,9.5971964050e-01
7.7400000013e+01,7.5855065639e+01,9.5966520624e-01
7.7500000013e+01,7.5951029438e+01,9.5961076537e-01
7.7600000013e+01,7.6046987792e+01,9.5955631792e-01
7.7700000013e+01,7.6142940701e+01,9.5950186387e-01
7.7800000013e+01,7.6238888164e+01,9.5944740322e-01
7.7900000014e+01,7.6334830181e+01,9.5939293596e-01
7.8000000014e+01,7.6430766751e+01,9.5933846211e-01
7.8100000014e+01,7.6526697874e+01,9.5928398164e-01
7.8200000014e+01,7.6622623547e+01,9.5922949457e-01
7.8300000014e+01,7.6718543772e+01,9.5917500089e-01
7.8400000014e+01,7.6814458547e+01,9.5912050059e-01
7.8500000014e+01,7.6910367872e+01,9.5906599367e-01
7.8600000014e+01,7.7006271746e+01,9.5901148013e-01
7.8700000014e+01,7.7102170168e+01,9.5895695997e-01
7.8800000014e+01,7.7198063138e+01,9.5890243319e-01
7.8900000014e+01,7.7293950654e+01,9.5884789977e-01
7.9000000014e+01,7.7389832717e+01,9.5879335973e-01
7.9100000014e+01,7.7485709326e+01,9.5873881305e-01
7.9200000014e+01,7.7581580480e+01,9.5868425974e-01
7.9300000014e+01,7.7677446178e+01,9.5862969979e-01
7.9400000014e+01,7.7773306419e+01,9.5857513320e-01
7.9500000014e+01,7.7869161204e+01,9.5852055996e-01
7.9600000014e+01,7.7965010531e+01,9.5846598008e-01
7.9700000014e+01,7.8060854400e+01,9.5841139355e-01
7.9800000014e+01,7.8156692810e+01,9.5835680037e-01
7.9900000014e+01,7.8252525760e+01,9.5830220053e-01
8.0000000014e+01,7.8348353250e+01,9.5824759404e-01
8.0100000014e+01,7.8444175278e+01,9.5819298089e-01
8.0200000014e+01,7.8539991846e+01,9.5813836107e-01
8.0300000014e+01,7.8635802950e+01,9.5808373460e-01
8.0400000014e+01,7.8731608592e+01,9.5802910145e-01
8.0500000014e+01,7.8827408770e+01,9.5797446163e-01
8.0600000014e+01,7.8923203484e+01,9.5791981515e-01
8.0700000014e+01,7.9018992733e+01,9.5786516198e-01
8.0800000014e+01,7.9114776517e+01,9.5781050214e-01
8.0900000014e+01,7.9210554833e+01,9.5775583562e-01
8.1000000015e+01,7.9306327683e+01,9.5770116241e-01
8.1100000015e+01,7.9402095066e+01,9.5764648252e-01
8.1200000015e+01,7.9497856980e+01,9.5759179594e-01
8.1300000015e+01,7.9593613425e+01,9.5753710267e-01
8.1400000015e+01,7.9689364400e+01,9.5748240271e-01
8.1500000015e+01,7.9785109905e+01,9.5742769605e-01
8.1600000015e+01,7.9880849939e+01,9.5737298269e-01
8.1700000015e+01,7.9976584501e+01,9.5731826262e-01
8.1800000015e+01,8.0072313591e+01,9.5726353586e-01
8.1900000015e+01,8.0168037208e+01,9.5720880238e-01
8.2000000015e+01,8.0263755352e+01,9.5715406220e-01
8.2100000015e+01,8.0359468021e+01,9.5709931530e-01
8.2200000015e+01,8.0455175214e+01,9.5704456169e-01
8.2300000015e+01,8.0550876933e+01,9.5698980136e-01
8.2400000015e+01,8.0646573174e+01,9.5693503432e-01
8.2500000015e+01,8.0742263939e+01,9.5688026054e-01
8.2600000015e+01,8.0837949226e+01,9.5682548004e-01
8.2700000015e+01,8.0933629035e+01,9.5677069282e-01
8.2800000015e+01,8.1029303365e+01,9.5671589886e-01
8.2900000015e+01,8.1124972215e+01,9.5666109817e-01
8.3000000015e+01,8.1220635584e+01,9.5660629074e-01
8.3100000015e+01,8.1316293473e+01,9.5655147657e-01
8.3200000015e+01,8.1411945879e+01,9.5649665566e-01
8.3300000015e+01,8.1507592803e+01,9.5644182800e-01
8.3400000015e+01,8.1603234245e+01,9.5638699360e-01
8.3500000015e+01,8.1698870202e+01,9.5633215245e-01
8.3600000015e+01,8.1794500675e+01,9.5627730454e-01
8.3700000015e+01,8.1890125663e+01,9.5622244988e-01
8.3800000015e+01,8.1985745165e+01,9.5616758846e-01
8.3900000015e+01,8.2081359180e+01,9.5611272028e-01
8.4000000015e+01,8.2176967708e+01,9.5605784534e-01
8.4100000015e+01,8.2272570749e+01,9.5600296363e-01
8.4200000016e+01,8.2368168301e+01,9.5594807515e-01
8.4300000016e+01,8.2463760364e+01,9.5589317990e-01
8.4400000016e+01,8.2559346937e+01,9.5583827788e-01
8.4500000016e+01,8.2654928019e+01,9.5578336907e-01
8.4600000016e+01,8.2750503610e+01,9.5572845349e-01
8.4700000016e+01,8.2846073710e+01,9.5567353113e-01
8.4800000016e+01,8.2941638316e+01,9.5561860198e-01
8.4900000016e+01,8.3037197430e+01,9.5556366604e-01
8.5000000016e+01,8.3132751049e+01,9.5550872331e-01
8.5100000016e+01,8.3228299174e+01,9.5545377379e-01
8.5200000016e+01,8.3323841804e+01,9.5539881747e-01
8.5300000016e+01,8.3419378937e+01,9.5534385435e-01
8.5400000016e+01,8.3514910574e+01,9.5528888443e-01
8.5500000016e+01,8.3610436714e+01,9.5523390771e-01
8.5600000016e+01,8.3705957356e+01,9.5517892418e-01
8.5700000016e+01,8.3801472499e+01,9.5512393383e-01
8.5800000016e+01,8.3896982142e+01,9.5506893668e-01
8.5900000016e+01,8.3992486286e+01,9.5501393271e-01
8.6000000016e+01,8.4087984929e+01,9.5495892192e-01
8.6100000016e+01,8.4183478070e+01,9.5490390432e-01
8.6200000016e+01,8.4278965709e+01,9.5484887988e-01
8.6300000016e+01,8.4374447846e+01,9.5479384863e-01
8.6400000016e+01,8.4469924479e+01,9.5473881054e-01
8.6500000016e+01,8.4565395608e+01,9.5468376562e-01
8.6600000016e+01,8.4660861232e+01,9.5462871386e-01
8.6700000016e+01,8.4756321350e+01,9.5457365527e-01
8.6800000016e+01,8.4851775962e+01,9.5451858984e-01
8.6900000016e+01,8.4947225068e+01,9.5446351757e-01
8.7000000016e+01,8.5042668666e+01,9.5440843845e-01
8.7100000016e+01,8.5138106755e+01,9.5435335248e-01
8.7200000016e+01,8.5233539336e+01,9.5429825966e-01
8.7300000017e+01,8.5328966407e+01,9.5424315998e-01
8.7400000017e+01,8.5424387968e+01,9.5418805345e-01
8.7500000017e+01,8.5519804017e+01,9.5413294006e-01
8.7600000017e+01,8.5615214556e+01,9.5407781981e-01
8.7700000017e+01,8.5710619581e+01,9.5402269269e-01
8.7800000017e+01,8.5806019094e+01,9.5396755870e-01
8.7900000017e+01,8.5901413093e+01,9.5391241785e-01
8.8000000017e+01,8.5996801577e+01,9.5385727012e-01
8.8100000017e+01,8.6092184547e+01,9.5380211551e-01
8.8200000017e+01,8.6187562000e+01,9.5374695403e-01
