x,rho,u,P,e,t
5.16,2.38226,0.768005,2.75385,1.73398,3.85407
5.2,2.3822,0.767974,2.75375,1.73395,3.85407
5.24,2.38215,0.767943,2.75365,1.73393,3.85407
5.28,2.38209,0.767911,2.75354,1.7339,3.85407
5.32,2.38203,0.767877,2.75343,1.73388,3.85407
5.36,2.38197,0.767843,2.75331,1.73385,3.85407
5.4,2.38191,0.767808,2.7532,1.73382,3.85407
5.44,2.38184,0.767772,2.75308,1.73379,3.85407
5.48,2.38178,0.767734,2.75295,1.73376,3.85407
5.52,2.38171,0.767695,2.75282,1.73373,3.85407
5.56,2.38164,0.767655,2.75269,1.73369,3.85407
5.6,2.38156,0.767612,2.75255,1.73366,3.85407
5.64,2.38148,0.767567,2.7524,1.73362,3.85407
5.68,2.3814,0.767519,2.75223,1.73358,3.85407
5.72,2.3813,0.767464,2.75205,1.73354,3.85407
5.76,2.38119,0.7674,2.75184,1.73349,3.85407
5.8,2.38106,0.767321,2.75158,1.73342,3.85407
5.84,2.38087,0.767215,2.75123,1.73333,3.85407
5.88,2.38061,0.767063,2.75073,1.73321,3.85407
5.92,2.38021,0.76683,2.74995,1.73301,3.85407
5.96,2.37956,0.766451,2.7487,1.7327,3.85407
6,2.37847,0.765815,2.7466,1.73217,3.85407
6.04,2.37659,0.764719,2.74299,1.73126,3.85407
6.08,2.37331,0.762805,2.73668,1.72967,3.85407
6.12,2.36755,0.759437,2.72562,1.72687,3.85407
6.16,2.35743,0.753502,2.70623,1.72194,3.85407
6.2,2.33974,0.743081,2.67245,1.7133,3.85407
6.24,2.30925,0.724975,2.6146,1.69834,3.85407
6.28,2.25808,0.694158,2.51855,1.67303,3.85407
6.32,2.17604,0.643631,2.36743,1.63193,3.85407
6.36,2.05427,0.565961,2.1498,1.56975,3.85407
6.4,1.89394,0.45853,1.87594,1.48575,3.85407
6.44,1.71581,0.331762,1.58961,1.38967,3.85407
6.48,1.55555,0.21038,1.34898,1.30081,3.85407
6.52,1.43977,0.117882,1.18554,1.23514,3.85407
6.56,1.37032,0.0602309,1.09175,1.19506,3.85407
6.6,1.33366,0.0290826,1.04352,1.17367,3.85407
6.64,1.3157,0.0136247,1.02021,1.16312,3.85407
6.68,1.30723,0.00628859,1.00929,1.15812,3.85407
6.72,1.30331,0.00288226,1.00425,1.1558,3.85407
6.76,1.30151,0.00131678,1.00194,1.15474,3.85407
6.8,1.30069,0.000600707,1.00088,1.15425,3.85407
6.84,1.30031,0.000273865,1.0004,1.15403,3.85407
6.88,1.30014,0.000124824,1.00018,1.15393,3.85407
6.92,1.30007,5.68882e-05,1.00008,1.15388,3.85407
6.96,1.30003,2.59264e-05,1.00004,1.15386,3.85407
7,1.30001,1.1816e-05,1.00002,1.15385,3.85407
7.04,1.30001,5.38539e-06,1.00001,1.15385,3.85407
7.08,1.3,2.45461e-06,1,1.15385,3.85407
7.12,1.3,1.11883e-06,1,1.15385,3.85407
7.16,1.3,5.09995e-07,1,1.15385,3.85407
7.2,1.3,2.32478e-07,1,1.15385,3.85407
7.24,1.3,1.05976e-07,1,1.15385,3.85407
7.28,1.3,4.83107e-08,1,1.15385,3.85407
7.32,1.3,2.20232e-08,1,1.15385,3.85407
7.36,1.3,1.00395e-08,1,1.15385,3.85407
7.4,1.3,4.57652e-09,1,1.15385,3.85407
7.44,1.3,2.08611e-09,1,1.15385,3.85407
7.48,1.3,9.50847e-10,1,1.15385,3.85407
7.52,1.3,4.33353e-10,1,1.15385,3.85407
7.56,1.3,1.97477e-10,1,1.15385,3.85407
7.6,1.3,8.99752e-11,1,1.15385,3.85407
7.64,1.3,4.09865e-11,1,1.15385,3.85407
7.68,1.3,1.86662e-11,1,1.15385,3.85407
7.72,1.3,8.49844e-12,1,1.15385,3.85407
7.76,1.3,3.86775e-12,1,1.15385,3.85407
7.8,1.3,1.75937e-12,1,1.15385,3.85407
7.84,1.3,7.99769e-13,1,1.15385,3.85407
7.88,1.3,3.63258e-13,1,1.15385,3.85407
7.92,1.3,1.64689e-13,1,1.15385,3.85407
7.96,1.3,7.44332e-14,1,1.15385,3.85407
8,1.3,3.35197e-14,1,1.15385,3.85407
8.04,1.3,1.49619e-14,1,1.15385,3.85407
8.08,1.3,6.53074e-15,1,1.15385,3.85407
8.12,1.3,2.59869e-15,1,1.15385,3.85407
8.16,1.3,7.42213e-16,1,1.15385,3.85407
8.2,1.3,1.05208e-16,1,1.15385,3.85407
8.24,1.3,1.15637e-17,1,1.15385,3.85407
8.28,1.3,1.28782e-18,1,1.15385,3.85407
8.32,1.3,1.42569e-19,1,1.15385,3.85407
8.36,1.3,1.58547e-20,1,1.15385,3.85407
8.4,1.3,1.77342e-21,1,1.15385,3.85407
8.44,1.3,1.9893e-22,1,1.15385,3.85407
8.48,1.3,2.2326e-23,1,1.15385,3.85407
8.52,1.3,2.50378e-24,1,1.15385,3.85407
8.56,1.3,2.80398e-25,1,1.15385,3.85407
8.6,1.3,3.13491e-26,1,1.15385,3.85407
8.64,1.3,3.49901e-27,1,1.15385,3.85407
8.68,1.3,3.89968e-28,1,1.15385,3.85407
8.72,1.3,4.34144e-29,1,1.15385,3.85407
8.76,1.3,4.82994e-30,1,1.15385,3.85407
8.8,1.3,5.37187e-31,1,1.15385,3.85407
8.84,1.3,5.97473e-32,1,1.15385,3.85407
8.88,1.3,6.64655e-33,1,1.15385,3.85407
8.92,1.3,7.39566e-34,1,1.15385,3.85407
8.96,1.3,8.23052e-35,1,1.15385,3.85407
9,1.3,9.15971e-36,1,1.15385,3.85407
9.04,1.3,1.0192e-36,1,1.15385,3.85407
9.08,1.3,1.13367e-37,1,1.15385,3.85407
9.12,1.3,1.26038e-38,1,1.15385,3.85407
9.16,1.3,1.40046e-39,1,1.15385,3.85407
9.2,1.3,1.5552e-40,1,1.15385,3.85407
9.24,1.3,1.72604e-41,1,1.15385,3.85407
9.28,1.3,1.91464e-42,1,1.15385,3.85407
9.32,1.3,2.12288e-43,1,1.15385,3.85407
9.36,1.3,2.35286e-44,1,1.15385,3.85407
9.4,1.3,2.60691e-45,1,1.15385,3.85407
9.44,1.3,2.88759e-46,1,1.15385,3.85407
9.48,1.3,3.19774e-47,1,1.15385,3.85407
9.52,1.3,3.54044e-48,1,1.15385,3.85407
9.56,1.3,3.91906e-49,1,1.15385,3.85407
9.6,1.3,4.3373e-50,1,1.15385,3.85407
9.64,1.3,4.79916e-51,1,1.15385,3.85407
9.68,1.3,5.30901e-52,1,1.15385,3.85407
9.72,1.3,5.87158e-53,1,1.15385,3.85407
9.76,1.3,6.492e-54,1,1.15385,3.85407
9.8,1.3,7.17583e-55,1,1.15385,3.85407
9.84,1.3,7.92901e-56,1,1.15385,3.85407
9.88,1.3,8.7581e-57,1,1.15385,3.85407
9.92,1.3,9.68252e-58,1,1.15385,3.85407
9.96,1.3,1.18482e-58,1,1.15385,3.85407
10,1.3,1.18482e-58,1,1.15385,3.85407
-10,13,1.72461e-60,10,1.15385,3.9468
-9.96,13,1.72461e-60,10,1.15385,3.9468
-9.92,13,1.26628e-59,10,1.15385,3.9468
-9.88,13,1.03795e-58,10,1.15385,3.9468
-9.84,13,8.51382e-58,10,1.15385,3.9468
-9.8,13,6.97645e-57,10,1.15385,3.9468
-9.76,13,5.71082e-56,10,1.15385,3.9468
-9.72,13,4.67005e-55,10,1.15385,3.9468
-9.68,13,3.81513e-54,10,1.15385,3.9468
-9.64,13,3.11365e-53,10,1.15385,3.9468
-9.6,13,2.53872e-52,10,1.15385,3.9468
-9.56,13,2.06801e-51,10,1.15385,3.9468
-9.52,13,1.68307e-50,10,1.15385,3.9468
-9.48,13,1.3686e-49,10,1.15385,3.9468
-9.44,13,1.11198e-48,10,1.15385,3.9468
-9.4,13,9.02765e-48,10,1.15385,3.9468
-9.36,13,7.32368e-47,10,1.15385,3.9468
-9.32,13,5.9371e-46,10,1.15385,3.9468
-9.28,13,4.8097e-45,10,1.15385,3.9468
-9.24,13,3.89368e-44,10,1.15385,3.9468
-9.2,13,3.14991e-43,10,1.15385,3.9468
-9.16,13,2.54632e-42,10,1.15385,3.9468
-9.12,13,2.05676e-41,10,1.15385,3.9468
-9.08,13,1.65989e-40,10,1.15385,3.9468
-9.04,13,1.33834e-39,10,1.15385,3.9468
-9,13,1.07797e-38,10,1.15385,3.9468
-8.96,13,8.67298e-38,10,1.15385,3.9468
-8.92,13,6.96992e-37,10,1.15385,3.9468
-8.88,13,5.59459e-36,10,1.15385,3.9468
-8.84,13,4.48525e-35,10,1.15385,3.9468
-8.8,13,3.59165e-34,10,1.15385,3.9468
-8.76,13,2.87286e-33,10,1.15385,3.9468
-8.72,13,2.29552e-32,10,1.15385,3.9468
-8.68,13,1.83248e-31,10,1.15385,3.9468
-8.64,13,1.46162e-30,10,1.15385,3.9468
-8.6,13,1.16498e-29,10,1.15385,3.9468
-8.56,13,9.27983e-29,10,1.15385,3.9468
-8.52,13,7.38824e-28,10,1.15385,3.9468
-8.48,13,5.87976e-27,10,1.15385,3.9468
-8.44,13,4.67755e-26,10,1.15385,3.9468
-8.4,13,3.71983e-25,10,1.15385,3.9468
-8.36,13,2.95688e-24,10,1.15385,3.9468
-8.32,13,2.34872e-23,10,1.15385,3.9468
-8.28,13,1.86319e-22,10,1.15385,3.9468
-8.24,13,1.47454e-21,10,1.15385,3.9468
-8.2,13,1.16241e-20,10,1.15385,3.9468
-8.16,13,9.1129e-20,10,1.15385,3.9468
-8.12,13,7.10777e-19,10,1.15385,3.9468
-8.08,13,5.54718e-18,10,1.15385,3.9468
-8.04,13,4.34352e-17,10,1.15385,3.9468
-8,13,3.29545e-16,10,1.15385,3.9468
-7.96,13,1.314e-15,10,1.15385,3.9468
-7.92,13,3.43418e-15,10,1.15385,3.9468
-7.88,13,7.07908e-15,10,1.15385,3.9468
-7.84,13,1.34054e-14,10,1.15385,3.9468
-7.8,13,2.4884e-14,10,1.15385,3.9468
-7.76,13,4.57345e-14,10,1.15385,3.9468
-7.72,13,8.32846e-14,10,1.15385,3.9468
-7.68,13,1.5055e-13,10,1.15385,3.9468
-7.64,13,2.70439e-13,10,1.15385,3.9468
-7.6,13,4.829e-13,10,1.15385,3.9468
-7.56,13,8.57095e-13,10,1.15385,3.9468
-7.52,13,1.51233e-12,10,1.15385,3.9468
-7.48,13,2.65283e-12,10,1.15385,3.9468
-7.44,13,4.6262e-12,10,1.15385,3.9468
-7.4,13,8.02031e-12,10,1.15385,3.9468
-7.36,13,1.38229e-11,10,1.15385,3.9468
-7.32,13,2.36834e-11,10,1.15385,3.9468
-7.28,13,4.03375e-11,10,1.15385,3.9468
-7.24,13,6.8294e-11,10,1.15385,3.9468
-7.2,13,1.14935e-10,10,1.15385,3.9468
-7.16,13,1.92266e-10,10,1.15385,3.9468
-7.12,13,3.19685e-10,10,1.15385,3.9468
-7.08,13,5.28323e-10,10,1.15385,3.9468
-7.04,13,8.678e-10,10,1.15385,3.9468
-7,13,1.41668e-09,10,1.15385,3.9468
-6.96,13,2.29847e-09,10,1.15385,3.9468
-6.92,13,3.70602e-09,10,1.15385,3.9468
-6.88,13,5.93837e-09,10,1.15385,3.9468
-6.84,13,9.45587e-09,10,1.15385,3.9468
-6.8,13,1.49622e-08,10,1.15385,3.9468
-6.76,13,2.35255e-08,10,1.15385,3.9468
-6.72,13,3.67546e-08,10,1.15385,3.9468
-6.68,13,5.70562e-08,10,1.15385,3.9468
-6.64,13,8.80028e-08,10,1.15385,3.9468
-6.6,13,1.34858e-07,10,1.15385,3.9468
-6.56,13,2.0532e-07,10,1.15385,3.9468
-6.52,13,3.10558e-07,10,1.15385,3.9468
-6.48,13,4.66655e-07,9.99999,1.15385,3.9468
-6.44,13,6.96586e-07,9.99999,1.15385,3.9468
-6.4,13,1.03291e-06,9.99998,1.15385,3.9468
-6.36,13,1.52142e-06,9.99998,1.15385,3.9468
-6.32,13,2.22592e-06,9.99997,1.15384,3.9468
-6.28,13,3.2347e-06,9.99995,1.15384,3.9468
-6.24,12.9999,4.66877e-06,9.99993,1.15384,3.9468
-6.2,12.9999,6.6927e-06,9.9999,1.15384,3.9468
-6.16,12.9999,9.52823e-06,9.99986,1.15384,3.9468
-6.12,12.9998,1.34716e-05,9.9998,1.15384,3.9468
-6.08,12.9998,1.89149e-05,9.99972,1.15383,3.9468
-6.04,12.9997,2.63726e-05,9.99961,1.15383,3.9468
-6,12.9996,3.65129e-05,9.99946,1.15382,3.9468
-5.96,12.9994,5.01962e-05,9.99926,1.15381,3.9468
-5.92,12.9992,6.85185e-05,9.99899,1.1538,3.9468
-5.88,12.9989,9.28632e-05,9.99863,1.15378,3.9468
-5.84,12.9986,0.000124958,9.99816,1.15376,3.9468
-5.8,12.9981,0.000166936,9.99754,1.15373,3.9468
-5.76,12.9975,0.000221409,9.99674,1.1537,3.9468
-5.72,12.9967,0.000291531,9.99571,1.15365,3.9468
-5.68,12.9956,0.000381073,9.99439,1.15359,3.9468
-5.64,12.9943,0.000494493,9.99272,1.15351,3.9468
-5.6,12.9927,0.00063699,9.99063,1.15341,3.9468
-5.56,12.9906,0.000814561,9.98802,1.15329,3.9468
-5.52,12.9881,0.00103403,9.98479,1.15314,3.9468
-5.48,12.985,0.00130308,9.98083,1.15296,3.9468
-5.44,12.9813,0.00163019,9.97603,1.15274,3.9468
-5.4,12.9768,0.00202465,9.97023,1.15247,3.9468
-5.36,12.9714,0.00249647,9.96331,1.15215,3.9468
-5.32,12.9649,0.00305627,9.95509,1.15177,3.9468
-5.28,12.9574,0.00371512,9.94543,1.15132,3.9468
-5.24,12.9486,0.00448443,9.93416,1.1508,3.9468
-5.2,12.9384,0.00537569,9.92112,1.1502,3.9468
-5.16,12.9266,0.00640034,9.90614,1.1495,3.9468
-5.12,12.9133,0.00756948,9.88907,1.14871,3.9468
-5.08,12.8981,0.00889371,9.86976,1.14781,3.9468
-5.04,12.8811,0.0103829,9.84808,1.1468,3.9468
-5,12.8622,0.012046,9.82392,1.14568,3.9468
-4.96,12.8411,0.0138909,9.79717,1.14443,3.9468
-4.92,12.818,0.0159242,9.76775,1.14305,3.9468
-4.88,12.7927,0.0181514,9.73561,1.14155,3.9468
-4.84,12.7651,0.0205765,9.70071,1.13991,3.9468
-4.8,12.7354,0.0232021,9.66304,1.13813,3.9468
-4.76,12.7034,0.0260296,9.6226,1.13623,3.9468
-4.72,12.6691,0.0290589,9.57942,1.13418,3.9468
-4.68,12.6327,0.032289,9.53355,1.13201,3.9468
-4.64,12.5941,0.0357174,9.48505,1.1297,3.9468
-4.6,12.5534,0.0393408,9.43401,1.12726,3.9468
-4.56,12.5106,0.043155,9.38051,1.1247,3.9468
-4.52,12.4659,0.0471551,9.32467,1.12202,3.9468
-4.48,12.4193,0.0513355,9.26659,1.11922,3.9468
-4.44,12.3708,0.0556902,9.2064,1.11631,3.9468
-4.4,12.3206,0.0602126,9.14422,1.11328,3.9468
-4.36,12.2687,0.064896,9.08018,1.11016,3.9468
-4.32,12.2153,0.0697337,9.0144,1.10694,3.9468
-4.28,12.1605,0.0747185,8.94702,1.10362,3.9468
-4.24,12.1042,0.0798436,8.87816,1.10021,3.9468
-4.2,12.0467,0.0851021,8.80795,1.09673,3.9468
-4.16,11.988,0.0904872,8.73651,1.09316,3.9468
-4.12,11.9281,0.0959922,8.66396,1.08952,3.9468
-4.08,11.8673,0.101611,8.5904,1.08581,3.9468
-4.04,11.8055,0.107337,8.51595,1.08204,3.9468
-4,11.7428,0.113164,8.44071,1.0782,3.9468
-3.96,11.6793,0.119087,8.36478,1.07431,3.9468
-3.92,11.615,0.125101,8.28825,1.07037,3.9468
-3.88,11.5501,0.131199,8.21121,1.06638,3.9468
-3.84,11.4846,0.137378,8.13374,1.06235,3.9468
-3.8,11.4185,0.143633,8.05591,1.05827,3.9468
-3.76,11.3519,0.149959,7.9778,1.05415,3.9468
-3.72,11.2849,0.156352,7.89948,1.05,3.9468
-3.68,11.2175,0.162808,7.821,1.04582,3.9468
-3.64,11.1497,0.169324,7.74243,1.04161,3.9468
-3.6,11.0817,0.175896,7.66382,1.03737,3.9468
-3.56,11.0133,0.182521,7.58523,1.0331,3.9468
-3.52,10.9447,0.189197,7.50669,1.02881,3.9468
-3.48,10.8759,0.195919,7.42825,1.0245,3.9468
-3.44,10.807,0.202686,7.34996,1.02017,3.9468
-3.4,10.7379,0.209495,7.27184,1.01582,3.9468
-3.36,10.6687,0.216344,7.19394,1.01145,3.9468
-3.32,10.5994,0.223231,7.11628,1.00707,3.9468
-3.28,10.5301,0.230153,7.0389,1.00268,3.9468
-3.24,10.4607,0.237108,6.96181,0.998279,3.9468
-3.2,10.3913,0.244096,6.88506,0.993865,3.9468
-3.16,10.322,0.251114,6.80865,0.989442,3.9468
-3.12,10.2526,0.25816,6.73262,0.985011,3.9468
-3.08,10.1833,0.265234,6.65697,0.980573,3.9468
-3.04,10.114,0.272334,6.58173,0.976129,3.9468
-3,10.0449,0.279458,6.50692,0.971679,3.9468
-2.96,9.97576,0.286605,6.43254,0.967226,3.9468
-2.92,9.90677,0.293774,6.35862,0.962769,3.9468
-2.88,9.8379,0.300965,6.28516,0.958309,3.9468
-2.84,9.76915,0.308175,6.21218,0.953847,3.9468
-2.8,9.70054,0.315405,6.13969,0.949384,3.9468
-2.76,9.63207,0.322653,6.0677,0.944921,3.9468
-2.72,9.56376,0.329918,5.99621,0.940457,3.9468
-2.68,9.49562,0.337199,5.92523,0.935994,3.9468
-2.64,9.42765,0.344497,5.85477,0.931532,3.9468
-2.6,9.35986,0.351809,5.78485,0.927072,3.9468
-2.56,9.29227,0.359136,5.71545,0.922614,3.9468
-2.52,9.22487,0.366476,5.64659,0.918158,3.9468
-2.48,9.15768,0.373829,5.57828,0.913706,3.9468
-2.44,9.09069,0.381195,5.51051,0.909256,3.9468
-2.4,9.02393,0.388573,5.4433,0.904811,3.9468
-2.36,8.95738,0.395962,5.37664,0.90037,3.9468
-2.32,8.89107,0.403361,5.31054,0.895934,3.9468
-2.28,8.82498,0.410771,5.24499,0.891502,3.9468
-2.24,8.75914,0.418191,5.18001,0.887076,3.9468
-2.2,8.69354,0.42562,5.1156,0.882655,3.9468
-2.16,8.62818,0.433058,5.05175,0.878241,3.9468
-2.12,8.56308,0.440504,4.98847,0.873833,3.9468
-2.08,8.49824,0.447957,4.92575,0.869431,3.9468
-2.04,8.43365,0.455418,4.86361,0.865036,3.9468
-2,8.36933,0.462886,4.80204,0.860649,3.9468
-1.96,8.30529,0.47036,4.74104,0.856269,3.9468
-1.92,8.24151,0.477841,4.68061,0.851897,3.9468
-1.88,8.17801,0.485326,4.62076,0.847534,3.9468
-1.84,8.11479,0.492817,4.56148,0.843179,3.9468
-1.8,8.05186,0.500311,4.50278,0.838832,3.9468
-1.76,7.98922,0.50781,4.44464,0.834495,3.9468
-1.72,7.92688,0.515312,4.38709,0.830167,3.9468
-1.68,7.86483,0.522817,4.33011,0.82585,3.9468
-1.64,7.80309,0.530323,4.27371,0.821542,3.9468
-1.6,7.74165,0.537831,4.21789,0.817246,3.9468
-1.56,7.68053,0.54534,4.16264,0.81296,3.9468
-1.52,7.61973,0.552848,4.10798,0.808686,3.9468
-1.48,7.55926,0.560355,4.0539,0.804424,3.9468
-1.44,7.49912,0.56786,4.0004,0.800175,3.9468
-1.4,7.43932,0.575362,3.9475,0.795939,3.9468
-1.36,7.37987,0.582859,3.89518,0.791717,3.9468
-1.32,7.32078,0.590351,3.84346,0.78751,3.9468
-1.28,7.26206,0.597835,3.79233,0.783318,3.9468
-1.24,7.20372,0.60531,3.74182,0.779142,3.9468
-1.2,7.14577,0.612774,3.69191,0.774985,3.9468
-1.16,7.08824,0.620224,3.64263,0.770846,3.9468
-1.12,7.03114,0.627658,3.59398,0.766727,3.9468
-1.08,6.97449,0.635073,3.54597,0.762631,3.9468
-1.04,6.91831,0.642465,3.49863,0.758558,3.9468
-1,6.86264,0.649829,3.45196,0.754511,3.9468
-0.96,6.80751,0.657161,3.406,0.750494,3.9468
-0.92,6.75296,0.664454,3.36076,0.746508,3.9468
-0.88,6.69905,0.6717,3.31629,0.742559,3.9468
-0.84,6.64583,0.678891,3.27263,0.738651,3.9468
-0.8,6.59337,0.686015,3.22983,0.734789,3.9468
-0.76,6.54178,0.693059,3.18794,0.730981,3.9468
-0.72,6.49116,0.700006,3.14706,0.727235,3.9468
-0.68,6.44164,0.706836,3.10728,0.723562,3.9468
-0.64,6.3934,0.713524,3.06872,0.719974,3.9468
-0.6,6.34665,0.720037,3.03154,0.716489,3.9468
-0.56,6.30164,0.726338,2.99591,0.713127,3.9468
-0.52,6.25868,0.732378,2.96207,0.70991,3.9468
-0.48,6.21816,0.738102,2.93029,0.70687,3.9468
-0.44,6.18051,0.743442,2.90088,0.704039,3.9468
-0.4,6.14621,0.748326,2.8742,0.701456,3.9468
-0.36,6.11576,0.752677,2.85059,0.699159,3.9468
-0.32,6.08958,0.756427,2.83037,0.697183,3.9468
-0.28,6.06794,0.759532,2.8137,0.695549,3.9468
-0.24,6.05085,0.761987,2.80058,0.69426,3.9468
-0.2,6.03796,0.763839,2.7907,0.69329,3.9468
-0.16,6.0286,0.765179,2.78356,0.692589,3.9468
-0.12,6.02193,0.766129,2.7785,0.692095,3.9468
-0.08,6.01715,0.766804,2.77489,0.691745,3.9468
-0.04,6.01364,0.767295,2.77226,0.691493,3.9468
0,6.01098,0.767661,2.77029,0.691306,3.9468
0.04,6.00892,0.767941,2.76877,0.691165,3.9468
0.08,6.00729,0.768156,2.76759,0.691058,3.9468
0.12,6.00598,0.768325,2.76665,0.690975,3.9468
0.16,6.0049,0.768459,2.76591,0.690912,3.9468
0.2,6.00401,0.768566,2.7653,0.690863,3.9468
0.24,6.00325,0.768652,2.7648,0.690824,3.9468
0.28,6.0026,0.768723,2.76438,0.690795,3.9468
0.32,6.00202,0.768782,2.76402,0.690772,3.9468
0.36,6.00151,0.768831,2.76371,0.690754,3.9468
0.4,6.00105,0.768872,2.76345,0.690741,3.9468
0.44,6.00062,0.768908,2.76321,0.690731,3.9468
0.48,6.00022,0.768939,2.763,0.690724,3.9468
0.52,5.99984,0.768966,2.76281,0.690719,3.9468
0.56,5.99948,0.768989,2.76263,0.690717,3.9468
0.6,5.99913,0.76901,2.76247,0.690716,3.9468
0.64,5.9988,0.769029,2.76232,0.690718,3.9468
0.68,5.99847,0.769046,2.76217,0.69072,3.9468
0.72,5.99814,0.769061,2.76204,0.690724,3.9468
0.76,5.99782,0.769074,2.76191,0.690729,3.9468
0.8,5.9975,0.769087,2.76179,0.690736,3.9468
0.84,5.99719,0.769098,2.76168,0.690743,3.9468
0.88,5.99687,0.769108,2.76157,0.690752,3.9468
0.92,5.99655,0.769118,2.76146,0.690762,3.9468
0.96,5.99622,0.769127,2.76135,0.690773,3.9468
1,5.9959,0.769134,2.76125,0.690786,3.9468
1.04,5.99557,0.769142,2.76115,0.690799,3.9468
1.08,5.99523,0.769148,2.76106,0.690814,3.9468
1.12,5.99489,0.769154,2.76097,0.69083,3.9468
1.16,5.99454,0.769159,2.76087,0.690847,3.9468
1.2,5.99418,0.769164,2.76079,0.690866,3.9468
1.24,5.99382,0.769169,2.7607,0.690886,3.9468
1.28,5.99344,0.769172,2.76061,0.690908,3.9468
1.32,5.99305,0.769176,2.76053,0.690932,3.9468
1.36,5.99265,0.769179,2.76044,0.690957,3.9468
1.4,5.99224,0.769181,2.76036,0.690984,3.9468
1.44,5.99181,0.769183,2.76028,0.691013,3.9468
1.48,5.99136,0.769185,2.7602,0.691045,3.9468
1.52,5.99089,0.769187,2.76012,0.691079,3.9468
1.56,5.9904,0.769188,2.76004,0.691116,3.9468
1.6,5.98988,0.769188,2.75996,0.691156,3.9468
1.64,5.98933,0.769189,2.75989,0.691201,3.9468
1.68,5.98874,0.769189,2.75981,0.69125,3.9468
1.72,5.98809,0.769188,2.75973,0.691305,3.9468
1.76,5.98738,0.769188,2.75966,0.691369,3.9468
1.8,5.98656,0.769187,2.75958,0.691445,3.9468
1.84,5.98561,0.769185,2.75951,0.691536,3.9468
1.88,5.98446,0.769184,2.75943,0.69165,3.9468
1.92,5.98304,0.769182,2.75936,0.691795,3.9468
1.96,5.98122,0.769179,2.75929,0.691987,3.9468
2,5.97885,0.769177,2.75921,0.692243,3.9468
2.04,5.97571,0.769174,2.75914,0.692588,3.9468
2.08,5.97151,0.769171,2.75906,0.693057,3.9468
2.12,5.96587,0.769167,2.75899,0.693693,3.9468
2.16,5.95833,0.769164,2.75892,0.694553,3.9468
2.2,5.94829,0.76916,2.75884,0.695706,3.9468
2.24,5.93505,0.769156,2.75877,0.697239,3.9468
2.28,5.91779,0.769151,2.75869,0.699254,3.9468
2.32,5.89557,0.769146,2.75862,0.70187,3.9468
2.36,5.86736,0.769141,2.75854,0.705227,3.9468
2.4,5.83204,0.769136,2.75847,0.709479,3.9468
2.44,5.78848,0.76913,2.7584,0.714799,3.9468
2.48,5.73556,0.769124,2.75832,0.721374,3.9468
2.52,5.67225,0.769118,2.75825,0.729407,3.9468
2.56,5.59766,0.769111,2.75818,0.739107,3.9468
2.6,5.5111,0.769105,2.75811,0.750695,3.9468
2.64,5.41219,0.769098,2.75803,0.764395,3.9468
2.68,5.30086,0.76909,2.75796,0.780429,3.9468
2.72,5.17742,0.769083,2.75789,0.799017,3.9468
2.76,5.04257,0.769075,2.75783,0.820363,3.9468
2.8,4.89743,0.769067,2.75776,0.844655,3.9468
2.84,4.74348,0.769059,2.7577,0.872049,3.9468
2.88,4.58252,0.769051,2.75763,0.902658,3.9468
2.92,4.41664,0.769042,2.75757,0.93654,3.9468
2.96,4.24808,0.769033,2.75751,0.973679,3.9468
3,4.07919,0.769024,2.75745,1.01397,3.9468
3.04,3.9123,0.769015,2.7574,1.0572,3.9468
3.08,3.74963,0.769005,2.75734,1.10304,3.9468
3.12,3.59321,0.768996,2.75729,1.15104,3.9468
3.16,3.4448,0.768986,2.75724,1.20061,3.9468
3.2,3.30585,0.768976,2.75719,1.25105,3.9468
3.24,3.17745,0.768965,2.75714,1.30158,3.9468
3.28,3.06033,0.768955,2.75709,1.35137,3.9468
3.32,2.95487,0.768944,2.75704,1.39958,3.9468
3.36,2.8611,0.768933,2.757,1.44542,3.9468
3.4,2.77877,0.768922,2.75695,1.48822,3.9468
3.44,2.70739,0.76891,2.75691,1.52744,3.9468
3.48,2.64625,0.768898,2.75686,1.5627,3.9468
3.52,2.59451,0.768887,2.75682,1.59384,3.9468
3.56,2.55127,0.768874,2.75677,1.62083,3.9468
3.6,2.51555,0.768862,2.75673,1.64381,3.9468
3.64,2.48639,0.768849,2.75669,1.66306,3.9468
3.68,2.46287,0.768837,2.75664,1.67892,3.9468
3.72,2.44411,0.768824,2.7566,1.69178,3.9468
3.76,2.42932,0.76881,2.75655,1.70205,3.9468
3.8,2.4178,0.768797,2.7565,1.71013,3.9468
3.84,2.40891,0.768783,2.75646,1.71641,3.9468
3.88,2.40214,0.768769,2.75641,1.72122,3.9468
3.92,2.39703,0.768755,2.75636,1.72486,3.9468
3.96,2.39322,0.76874,2.75631,1.72758,3.9468
4,2.3904,0.768726,2.75626,1.72958,3.9468
4.04,2.38834,0.76871,2.75621,1.73104,3.9468
4.08,2.38685,0.768695,2.75616,1.73209,3.9468
4.12,2.38578,0.76868,2.75611,1.73283,3.9468
4.16,2.38502,0.768664,2.75605,1.73335,3.9468
4.2,2.38447,0.768648,2.756,1.73372,3.9468
4.24,2.38409,0.768631,2.75594,1.73396,3.9468
4.28,2.38382,0.768615,2.75589,1.73412,3.9468
4.32,2.38362,0.768597,2.75583,1.73423,3.9468
4.36,2.38348,0.76858,2.75577,1.73429,3.9468
4.4,2.38338,0.768562,2.75571,1.73433,3.9468
4.44,2.3833,0.768544,2.75565,1.73435,3.9468
