# t = 1.00000000e-02
# Nx = 100, Ny = 100
# x y phi_numerical phi_analytical error
6.86868687e-01 4.94949495e-01 -5.51905743e-01 -5.51905440e-01 3.03584298e-07
6.96969697e-01 4.94949495e-01 -5.77947543e-01 -5.77947225e-01 3.17908953e-07
7.07070707e-01 4.94949495e-01 -6.03407398e-01 -6.03407066e-01 3.31913501e-07
7.17171717e-01 4.94949495e-01 -6.28259673e-01 -6.28259328e-01 3.45583841e-07
7.27272727e-01 4.94949495e-01 -6.52479344e-01 -6.52478985e-01 3.58906206e-07
7.37373737e-01 4.94949495e-01 -6.76042024e-01 -6.76041652e-01 3.71867184e-07
7.47474747e-01 4.94949495e-01 -6.98923986e-01 -6.98923602e-01 3.84453723e-07
7.57575758e-01 4.94949495e-01 -7.21102192e-01 -7.21101795e-01 3.96653149e-07
7.67676768e-01 4.94949495e-01 -7.42554308e-01 -7.42553900e-01 4.08453179e-07
7.77777778e-01 4.94949495e-01 -7.63258736e-01 -7.63258316e-01 4.19841933e-07
7.87878788e-01 4.94949495e-01 -7.83194626e-01 -7.83194195e-01 4.30807940e-07
7.97979798e-01 4.94949495e-01 -8.02341906e-01 -8.02341465e-01 4.41340160e-07
8.08080808e-01 4.94949495e-01 -8.20681296e-01 -8.20680844e-01 4.51427988e-07
8.18181818e-01 4.94949495e-01 -8.38194329e-01 -8.38193868e-01 4.61061267e-07
8.28282828e-01 4.94949495e-01 -8.54863371e-01 -8.54862901e-01 4.70230296e-07
8.38383838e-01 4.94949495e-01 -8.70671639e-01 -8.70671160e-01 4.78925843e-07
8.48484848e-01 4.94949495e-01 -8.85603214e-01 -8.85602727e-01 4.87139152e-07
8.58585859e-01 4.94949495e-01 -8.99643062e-01 -8.99642567e-01 4.94861953e-07
8.68686869e-01 4.94949495e-01 -9.12777045e-01 -9.12776543e-01 5.02086471e-07
8.78787879e-01 4.94949495e-01 -9.24991939e-01 -9.24991430e-01 5.08805429e-07
8.88888889e-01 4.94949495e-01 -9.36275445e-01 -9.36274930e-01 5.15012064e-07
8.98989899e-01 4.94949495e-01 -9.46616201e-01 -9.46615680e-01 5.20700125e-07
9.09090909e-01 4.94949495e-01 -9.56003794e-01 -9.56003268e-01 5.25863886e-07
9.19191919e-01 4.94949495e-01 -9.64428773e-01 -9.64428242e-01 5.30498144e-07
9.29292929e-01 4.94949495e-01 -9.71882653e-01 -9.71882119e-01 5.34598211e-07
9.39393939e-01 4.94949495e-01 -9.78357931e-01 -9.78357392e-01 5.38159661e-07
9.49494949e-01 4.94949495e-01 -9.83848084e-01 -9.83847543e-01 5.41175329e-07
9.59595960e-01 4.94949495e-01 -9.88347586e-01 -9.88347043e-01 5.43625641e-07
9.69696970e-01 4.94949495e-01 -9.91851906e-01 -9.91851361e-01 5.45185700e-07
9.79797980e-01 4.94949495e-01 -9.94357510e-01 -9.94356968e-01 5.41566390e-07
9.89898990e-01 4.94949495e-01 -9.95861829e-01 -9.95861343e-01 4.85984875e-07
1.00000000e+00 4.94949495e-01 -9.96362969e-01 -9.96362969e-01 0.00000000e+00
0.00000000e+00 5.05050505e-01 9.96362969e-01 9.96362969e-01 0.00000000e+00
1.01010101e-02 5.05050505e-01 9.95861829e-01 9.95861343e-01 4.85988906e-07
2.02020202e-02 5.05050505e-01 9.94357510e-01 9.94356968e-01 5.41570865e-07
3.03030303e-02 5.05050505e-01 9.91851906e-01 9.91851361e-01 5.45190153e-07
4.04040404e-02 5.05050505e-01 9.88347586e-01 9.88347043e-01 5.43629820e-07
5.05050505e-02 5.05050505e-01 9.83848084e-01 9.83847543e-01 5.41178289e-07
6.06060606e-02 5.05050505e-01 9.78357931e-01 9.78357392e-01 5.38159681e-07
7.07070707e-02 5.05050505e-01 9.71882653e-01 9.71882119e-01 5.34597912e-07
8.08080808e-02 5.05050505e-01 9.64428773e-01 9.64428242e-01 5.30497780e-07
9.09090909e-02 5.05050505e-01 9.56003794e-01 9.56003268e-01 5.25863477e-07
1.01010101e-01 5.05050505e-01 9.46616201e-01 9.46615680e-01 5.20699675e-07
1.11111111e-01 5.05050505e-01 9.36275445e-01 9.36274930e-01 5.15011573e-07
1.21212121e-01 5.05050505e-01 9.24991939e-01 9.24991430e-01 5.08804898e-07
1.31313131e-01 5.05050505e-01 9.12777045e-01 9.12776543e-01 5.02085899e-07
1.41414141e-01 5.05050505e-01 8.99643062e-01 8.99642567e-01 4.94861342e-07
1.51515152e-01 5.05050505e-01 8.85603214e-01 8.85602727e-01 4.87138502e-07
1.61616162e-01 5.05050505e-01 8.70671639e-01 8.70671160e-01 4.78925155e-07
1.71717172e-01 5.05050505e-01 8.54863371e-01 8.54862901e-01 4.70229570e-07
1.81818182e-01 5.05050505e-01 8.38194329e-01 8.38193868e-01 4.61060505e-07
1.91919192e-01 5.05050505e-01 8.20681296e-01 8.20680844e-01 4.51427190e-07
2.02020202e-01 5.05050505e-01 8.02341906e-01 8.02341465e-01 4.41339327e-07
2.12121212e-01 5.05050505e-01 7.83194626e-01 7.83194195e-01 4.30807072e-07
2.22222222e-01 5.05050505e-01 7.63258736e-01 7.63258316e-01 4.19841031e-07
2.32323232e-01 5.05050505e-01 7.42554308e-01 7.42553900e-01 4.08452246e-07
2.42424242e-01 5.05050505e-01 7.21102192e-01 7.21101795e-01 3.96652184e-07
2.52525253e-01 5.05050505e-01 6.98923986e-01 6.98923602e-01 3.84452727e-07
2.62626263e-01 5.05050505e-01 6.76042024e-01 6.76041652e-01 3.71866158e-07
2.72727273e-01 5.05050505e-01 6.52479344e-01 6.52478985e-01 3.58905152e-07
2.82828283e-01 5.05050505e-01 6.28259673e-01 6.28259328e-01 3.45582759e-07
2.92929293e-01 5.05050505e-01 6.03407398e-01 6.03407066e-01 3.31912393e-07
3.03030303e-01 5.05050505e-01 5.77947543e-01 5.77947225e-01 3.17907819e-07
3.13131313e-01 5.05050505e-01 5.51905743e-01 5.51905440e-01 3.03583140e-07
3.23232323e-01 5.05050505e-01 5.25308221e-01 5.25307932e-01 2.88952778e-07
3.33333333e-01 5.05050505e-01 4.98181759e-01 4.98181485e-01 2.74031464e-07
3.43434343e-01 5.05050505e-01 4.70553669e-01 4.70553410e-01 2.58834225e-07
3.53535354e-01 5.05050505e-01 4.42451772e-01 4.42451529e-01 2.43376361e-07
3.63636364e-01 5.05050505e-01 4.13904363e-01 4.13904136e-01 2.27673438e-07
3.73737374e-01 5.05050505e-01 3.84940188e-01 3.84939977e-01 2.11741267e-07
3.83838384e-01 5.05050505e-01 3.55588411e-01 3.55588215e-01 1.95595891e-07
3.93939394e-01 5.05050505e-01 3.25878586e-01 3.25878407e-01 1.79253566e-07
4.04040404e-01 5.05050505e-01 2.95840630e-01 2.95840467e-01 1.62730748e-07
4.14141414e-01 5.05050505e-01 2.65504786e-01 2.65504640e-01 1.46044074e-07
4.24242424e-01 5.05050505e-01 2.34901602e-01 2.34901473e-01 1.29210346e-07
4.34343434e-01 5.05050505e-01 2.04061892e-01 2.04061780e-01 1.12246514e-07
4.44444444e-01 5.05050505e-01 1.73016709e-01 1.73016614e-01 9.51696590e-08
4.54545455e-01 5.05050505e-01 1.41797313e-01 1.41797235e-01 7.79969765e-08
4.64646465e-01 5.05050505e-01 1.10435139e-01 1.10435078e-01 6.07457577e-08
4.74747475e-01 5.05050505e-01 7.89617658e-02 7.89617223e-02 4.34333731e-08
4.84848485e-01 5.05050505e-01 4.74088850e-02 4.74088589e-02 2.60772546e-08
4.94949495e-01 5.05050505e-01 1.58082675e-02 1.58082588e-02 8.69487866e-09
5.05050505e-01 5.05050505e-01 -1.58082675e-02 -1.58082588e-02 8.69625229e-09
5.15151515e-01 5.05050505e-01 -4.74088850e-02 -4.74088589e-02 2.60786268e-08
5.25252525e-01 5.05050505e-01 -7.89617658e-02 -7.89617223e-02 4.34347425e-08
5.35353535e-01 5.05050505e-01 -1.10435139e-01 -1.10435078e-01 6.07471231e-08
5.45454545e-01 5.05050505e-01 -1.41797313e-01 -1.41797235e-01 7.79983363e-08
5.55555556e-01 5.05050505e-01 -1.73016709e-01 -1.73016614e-01 9.51710120e-08
5.65656566e-01 5.05050505e-01 -2.04061892e-01 -2.04061780e-01 1.12247858e-07
5.75757576e-01 5.05050505e-01 -2.34901602e-01 -2.34901473e-01 1.29211681e-07
5.85858586e-01 5.05050505e-01 -2.65504786e-01 -2.65504640e-01 1.46045398e-07
5.95959596e-01 5.05050505e-01 -2.95840630e-01 -2.95840467e-01 1.62732060e-07
6.06060606e-01 5.05050505e-01 -3.25878586e-01 -3.25878407e-01 1.79254864e-07
6.16161616e-01 5.05050505e-01 -3.55588411e-01 -3.55588215e-01 1.95597174e-07
6.26262626e-01 5.05050505e-01 -3.84940188e-01 -3.84939977e-01 2.11742534e-07
6.36363636e-01 5.05050505e-01 -4.13904363e-01 -4.13904136e-01 2.27674688e-07
6.46464646e-01 5.05050505e-01 -4.42451772e-01 -4.42451529e-01 2.43377592e-07
6.56565657e-01 5.05050505e-01 -4.70553669e-01 -4.70553410e-01 2.58835436e-07
6.66666667e-01 5.05050505e-01 -4.98181759e-01 -4.98181485e-01 2.74032654e-07
6.76767677e-01 5.05050505e-01 -5.25308221e-01 -5.25307932e-01 2.88953945e-07
6.86868687e-01 5.05050505e-01 -5.51905743e-01 -5.51905440e-01 3.03584283e-07
6.96969697e-01 5.05050505e-01 -5.77947543e-01 -5.77947225e-01 3.17908939e-07
7.07070707e-01 5.05050505e-01 -6.03407398e-01 -6.03407066e-01 3.31913486e-07
7.17171717e-01 5.05050505e-01 -6.28259673e-01 -6.28259328e-01 3.45583825e-07
7.27272727e-01 5.05050505e-01 -6.52479344e-01 -6.52478985e-01 3.58906190e-07
7.37373737e-01 5.05050505e-01 -6.76042024e-01 -6.76041652e-01 3.71867167e-07
7.47474747e-01 5.05050505e-01 -6.98923986e-01 -6.98923602e-01 3.84453706e-07
7.57575758e-01 5.05050505e-01 -7.21102192e-01 -7.21101795e-01 3.96653132e-07
7.67676768e-01 5.05050505e-01 -7.42554308e-01 -7.42553900e-01 4.08453162e-07
7.77777778e-01 5.05050505e-01 -7.63258736e-01 -7.63258316e-01 4.19841914e-07
7.87878788e-01 5.05050505e-01 -7.83194626e-01 -7.83194195e-01 4.30807921e-07
7.97979798e-01 5.05050505e-01 -8.02341906e-01 -8.02341465e-01 4.41340141e-07
8.08080808e-01 5.05050505e-01 -8.20681296e-01 -8.20680844e-01 4.51427969e-07
8.18181818e-01 5.05050505e-01 -8.38194329e-01 -8.38193868e-01 4.61061247e-07
8.28282828e-01 5.05050505e-01 -8.54863371e-01 -8.54862901e-01 4.70230276e-07
8.38383838e-01 5.05050505e-01 -8.70671639e-01 -8.70671160e-01 4.78925823e-07
8.48484848e-01 5.05050505e-01 -8.85603214e-01 -8.85602727e-01 4.87139131e-07
8.58585859e-01 5.05050505e-01 -8.99643062e-01 -8.99642567e-01 4.94861933e-07
8.68686869e-01 5.05050505e-01 -9.12777045e-01 -9.12776543e-01 5.02086450e-07
8.78787879e-01 5.05050505e-01 -9.24991939e-01 -9.24991430e-01 5.08805408e-07
8.88888889e-01 5.05050505e-01 -9.36275445e-01 -9.36274930e-01 5.15012043e-07
8.98989899e-01 5.05050505e-01 -9.46616201e-01 -9.46615680e-01 5.20700104e-07
9.09090909e-01 5.05050505e-01 -9.56003794e-01 -9.56003268e-01 5.25863864e-07
9.19191919e-01 5.05050505e-01 -9.64428773e-01 -9.64428242e-01 5.30498123e-07
9.29292929e-01 5.05050505e-01 -9.71882653e-01 -9.71882119e-01 5.34598190e-07
9.39393939e-01 5.05050505e-01 -9.78357931e-01 -9.78357392e-01 5.38159640e-07
9.49494949e-01 5.05050505e-01 -9.83848084e-01 -9.83847543e-01 5.41175308e-07
9.59595960e-01 5.05050505e-01 -9.88347586e-01 -9.88347043e-01 5.43625635e-07
9.69696970e-01 5.05050505e-01 -9.91851906e-01 -9.91851361e-01 5.45185699e-07
9.79797980e-01 5.05050505e-01 -9.94357510e-01 -9.94356968e-01 5.41566390e-07
9.89898990e-01 5.05050505e-01 -9.95861829e-01 -9.95861343e-01 4.85984875e-07
1.00000000e+00 5.05050505e-01 -9.96362969e-01 -9.96362969e-01 0.00000000e+00
0.00000000e+00 5.15151515e-01 9.71332117e-01 9.71332117e-01 0.00000000e+00
1.01010101e-02 5.15151515e-01 9.70843566e-01 9.70843092e-01 4.73779766e-07
2.02020202e-02 5.15151515e-01 9.69377039e-01 9.69376511e-01 5.27965380e-07
3.03030303e-02 5.15151515e-01 9.66934381e-01 9.66933850e-01 5.31493742e-07
4.04040404e-02 5.15151515e-01 9.63518098e-01 9.63517568e-01 5.29972609e-07
5.05050505e-02 5.15151515e-01 9.59131634e-01 9.59131106e-01 5.27582667e-07
6.06060606e-02 5.15151515e-01 9.53779405e-01 9.53778880e-01 5.24639893e-07
7.07070707e-02 5.15151515e-01 9.47466801e-01 9.47466280e-01 5.21167603e-07
8.08080808e-02 5.15151515e-01 9.40200178e-01 9.40199661e-01 5.17170475e-07
9.09090909e-02 5.15151515e-01 9.31986854e-01 9.31986341e-01 5.12652598e-07
1.01010101e-01 5.15151515e-01 9.22835098e-01 9.22834590e-01 5.07618522e-07
1.11111111e-01 5.15151515e-01 9.12754125e-01 9.12753623e-01 5.02073318e-07
1.21212121e-01 5.15151515e-01 9.01754086e-01 9.01753590e-01 4.96022568e-07
1.31313131e-01 5.15151515e-01 8.89846057e-01 8.89845567e-01 4.89472366e-07
1.41414141e-01 5.15151515e-01 8.77042028e-01 8.77041546e-01 4.82429307e-07
1.51515152e-01 5.15151515e-01 8.63354893e-01 8.63354418e-01 4.74900482e-07
1.61616162e-01 5.15151515e-01 8.48798432e-01 8.48797965e-01 4.66893473e-07
1.71717172e-01 5.15151515e-01 8.33387303e-01 8.33386845e-01 4.58416341e-07
1.81818182e-01 5.15151515e-01 8.17137024e-01 8.17136575e-01 4.49477623e-07
1.91919192e-01 5.15151515e-01 8.00063958e-01 8.00063517e-01 4.40086319e-07
2.02020202e-01 5.15151515e-01 7.82185294e-01 7.82184864e-01 4.30251886e-07
2.12121212e-01 5.15151515e-01 7.63519036e-01 7.63518616e-01 4.19984225e-07
2.22222222e-01 5.15151515e-01 7.44083980e-01 7.44083571e-01 4.09293676e-07
2.32323232e-01 5.15151515e-01 7.23899694e-01 7.23899296e-01 3.98191003e-07
2.42424242e-01 5.15151515e-01 7.02986502e-01 7.02986115e-01 3.86687385e-07
2.52525253e-01 5.15151515e-01 6.81365462e-01 6.81365088e-01 3.74794406e-07
2.62626263e-01 5.15151515e-01 6.59058346e-01 6.59057983e-01 3.62524041e-07
2.72727273e-01 5.15151515e-01 6.36087613e-01 6.36087263e-01 3.49888645e-07
2.82828283e-01 5.15151515e-01 6.12476394e-01 6.12476057e-01 3.36900940e-07
2.92929293e-01 5.15151515e-01 5.88248463e-01 5.88248139e-01 3.23574005e-07
3.03030303e-01 5.15151515e-01 5.63428216e-01 5.63427906e-01 3.09921258e-07
3.13131313e-01 5.15151515e-01 5.38040644e-01 5.38040348e-01 2.95956447e-07
3.23232323e-01 5.15151515e-01 5.12111311e-01 5.12111030e-01 2.81693632e-07
3.33333333e-01 5.15151515e-01 4.85666326e-01 4.85666058e-01 2.67147176e-07
3.43434343e-01 5.15151515e-01 4.58732315e-01 4.58732063e-01 2.52331726e-07
3.53535354e-01 5.15151515e-01 4.31336400e-01 4.31336163e-01 2.37262199e-07
3.63636364e-01 5.15151515e-01 4.03506166e-01 4.03505944e-01 2.21953769e-07
3.73737374e-01 5.15151515e-01 3.75269635e-01 3.75269429e-01 2.06421850e-07
3.83838384e-01 5.15151515e-01 3.46655240e-01 3.46655049e-01 1.90682082e-07
3.93939394e-01 5.15151515e-01 3.17691792e-01 3.17691617e-01 1.74750313e-07
4.04040404e-01 5.15151515e-01 2.88408455e-01 2.88408297e-01 1.58642586e-07
4.14141414e-01 5.15151515e-01 2.58834716e-01 2.58834574e-01 1.42375119e-07
4.24242424e-01 5.15151515e-01 2.29000352e-01 2.29000226e-01 1.25964292e-07
4.34343434e-01 5.15151515e-01 1.98935404e-01 1.98935294e-01 1.09426630e-07
4.44444444e-01 5.15151515e-01 1.68670145e-01 1.68670052e-01 9.27787844e-08
4.54545455e-01 5.15151515e-01 1.38235049e-01 1.38234973e-01 7.60375185e-08
4.64646465e-01 5.15151515e-01 1.07660763e-01 1.07660703e-01 5.92196894e-08
4.74747475e-01 5.15151515e-01 7.69780707e-02 7.69780284e-02 4.23422311e-08
4.84848485e-01 5.15151515e-01 4.62178684e-02 4.62178430e-02 2.54221375e-08
4.94949495e-01 5.15151515e-01 1.54111287e-02 1.54111202e-02 8.47644621e-09
5.05050505e-01 5.15151515e-01 -1.54111287e-02 -1.54111202e-02 8.47778019e-09
5.15151515e-01 5.15151515e-01 -4.62178684e-02 -4.62178430e-02 2.54234702e-08
5.25252525e-01 5.15151515e-01 -7.69780707e-02 -7.69780284e-02 4.23435609e-08
5.35353535e-01 5.15151515e-01 -1.07660763e-01 -1.07660703e-01 5.92210153e-08
5.45454545e-01 5.15151515e-01 -1.38235049e-01 -1.38234973e-01 7.60388391e-08
5.55555556e-01 5.15151515e-01 -1.68670145e-01 -1.68670052e-01 9.27800983e-08
5.65656566e-01 5.15151515e-01 -1.98935404e-01 -1.98935294e-01 1.09427936e-07
5.75757576e-01 5.15151515e-01 -2.29000352e-01 -2.29000226e-01 1.25965589e-07
5.85858586e-01 5.15151515e-01 -2.58834716e-01 -2.58834574e-01 1.42376405e-07
5.95959596e-01 5.15151515e-01 -2.88408455e-01 -2.88408297e-01 1.58643860e-07
6.06060606e-01 5.15151515e-01 -3.17691792e-01 -3.17691617e-01 1.74751574e-07
6.16161616e-01 5.15151515e-01 -3.46655240e-01 -3.46655049e-01 1.90683328e-07
6.26262626e-01 5.15151515e-01 -3.75269635e-01 -3.75269429e-01 2.06423081e-07
6.36363636e-01 5.15151515e-01 -4.03506166e-01 -4.03505944e-01 2.21954982e-07
6.46464646e-01 5.15151515e-01 -4.31336400e-01 -4.31336163e-01 2.37263394e-07
6.56565657e-01 5.15151515e-01 -4.58732315e-01 -4.58732063e-01 2.52332902e-07
6.66666667e-01 5.15151515e-01 -4.85666326e-01 -4.85666058e-01 2.67148332e-07
6.76767677e-01 5.15151515e-01 -5.12111311e-01 -5.12111030e-01 2.81694766e-07
6.86868687e-01 5.15151515e-01 -5.38040644e-01 -5.38040348e-01 2.95957557e-07
6.96969697e-01 5.15151515e-01 -5.63428216e-01 -5.63427906e-01 3.09922345e-07
7.07070707e-01 5.15151515e-01 -5.88248463e-01 -5.88248139e-01 3.23575066e-07
7.17171717e-01 5.15151515e-01 -6.12476394e-01 -6.12476057e-01 3.36901975e-07
7.27272727e-01 5.15151515e-01 -6.36087613e-01 -6.36087263e-01 3.49889653e-07
7.37373737e-01 5.15151515e-01 -6.59058346e-01 -6.59057983e-01 3.62525021e-07
7.47474747e-01 5.15151515e-01 -6.81365462e-01 -6.81365088e-01 3.74795357e-07
7.57575758e-01 5.15151515e-01 -7.02986502e-01 -7.02986115e-01 3.86688306e-07
7.67676768e-01 5.15151515e-01 -7.23899694e-01 -7.23899296e-01 3.98191892e-07
7.77777778e-01 5.15151515e-01 -7.44083980e-01 -7.44083571e-01 4.09294534e-07
7.87878788e-01 5.15151515e-01 -7.63519036e-01 -7.63518616e-01 4.19985050e-07
7.97979798e-01 5.15151515e-01 -7.82185294e-01 -7.82184864e-01 4.30252677e-07
8.08080808e-01 5.15151515e-01 -8.00063958e-01 -8.00063517e-01 4.40087076e-07
8.18181818e-01 5.15151515e-01 -8.17137024e-01 -8.17136575e-01 4.49478344e-07
8.28282828e-01 5.15151515e-01 -8.33387303e-01 -8.33386845e-01 4.58417027e-07
8.38383838e-01 5.15151515e-01 -8.48798432e-01 -8.48797965e-01 4.66894121e-07
8.48484848e-01 5.15151515e-01 -8.63354893e-01 -8.63354418e-01 4.74901093e-07
8.58585859e-01 5.15151515e-01 -8.77042028e-01 -8.77041546e-01 4.82429880e-07
8.68686869e-01 5.15151515e-01 -8.89846057e-01 -8.89845567e-01 4.89472901e-07
8.78787879e-01 5.15151515e-01 -9.01754086e-01 -9.01753590e-01 4.96023064e-07
8.88888889e-01 5.15151515e-01 -9.12754125e-01 -9.12753623e-01 5.02073774e-07
8.98989899e-01 5.15151515e-01 -9.22835098e-01 -9.22834590e-01 5.07618939e-07
9.09090909e-01 5.15151515e-01 -9.31986854e-01 -9.31986341e-01 5.12652974e-07
9.19191919e-01 5.15151515e-01 -9.40200178e-01 -9.40199661e-01 5.17170809e-07
9.29292929e-01 5.15151515e-01 -9.47466801e-01 -9.47466280e-01 5.21167873e-07
9.39393939e-01 5.15151515e-01 -9.53779405e-01 -9.53778880e-01 5.24639852e-07
9.49494949e-01 5.15151515e-01 -9.59131634e-01 -9.59131106e-01 5.27579761e-07
9.59595960e-01 5.15151515e-01 -9.63518098e-01 -9.63517568e-01 5.29968544e-07
9.69696970e-01 5.15151515e-01 -9.66934381e-01 -9.66933850e-01 5.31489421e-07
9.79797980e-01 5.15151515e-01 -9.69377039e-01 -9.69376511e-01 5.27961038e-07
9.89898990e-01 5.15151515e-01 -9.70843566e-01 -9.70843092e-01 4.73775854e-07
1.00000000e+00 5.15151515e-01 -9.71332117e-01 -9.71332117e-01 0.00000000e+00
0.00000000e+00 5.25252525e-01 9.21899243e-01 9.21899243e-01 0.00000000e+00
1.01010101e-02 5.25252525e-01 9.21435555e-01 9.21435106e-01 4.49668224e-07
2.02020202e-02 5.25252525e-01 9.20043662e-01 9.20043161e-01 5.01096231e-07
3.03030303e-02 5.25252525e-01 9.17725316e-01 9.17724812e-01 5.04445028e-07
4.04040404e-02 5.25252525e-01 9.14482894e-01 9.14482391e-01 5.03001309e-07
5.05050505e-02 5.25252525e-01 9.10319665e-01 9.10319164e-01 5.00732995e-07
6.06060606e-02 5.25252525e-01 9.05239820e-01 9.05239322e-01 4.97939984e-07
7.07070707e-02 5.25252525e-01 8.99248477e-01 8.99247982e-01 4.94644406e-07
8.08080808e-02 5.25252525e-01 8.92351666e-01 8.92351175e-01 4.90850700e-07
9.09090909e-02 5.25252525e-01 8.84556332e-01 8.84555846e-01 4.86562746e-07
1.01010101e-01 5.25252525e-01 8.75870326e-01 8.75869844e-01 4.81784864e-07
1.11111111e-01 5.25252525e-01 8.66302392e-01 8.66301916e-01 4.76521866e-07
1.21212121e-01 5.25252525e-01 8.55862165e-01 8.55861694e-01 4.70779050e-07
1.31313131e-01 5.25252525e-01 8.44560158e-01 8.44559693e-01 4.64562200e-07
1.41414141e-01 5.25252525e-01 8.32407750e-01 8.32407292e-01 4.57877575e-07
1.51515152e-01 5.25252525e-01 8.19417178e-01 8.19416727e-01 4.50731906e-07
1.61616162e-01 5.25252525e-01 8.05601522e-01 8.05601079e-01 4.43132389e-07
1.71717172e-01 5.25252525e-01 7.90974694e-01 7.90974259e-01 4.35086674e-07
1.81818182e-01 5.25252525e-01 7.75551422e-01 7.75550995e-01 4.26602865e-07
1.91919192e-01 5.25252525e-01 7.59347234e-01 7.59346817e-01 4.17689502e-07
2.02020202e-01 5.25252525e-01 7.42378449e-01 7.42378041e-01 4.08355561e-07
2.12121212e-01 5.25252525e-01 7.24662151e-01 7.24661753e-01 3.98610441e-07
2.22222222e-01 5.25252525e-01 7.06216181e-01 7.06215792e-01 3.88463954e-07
2.32323232e-01 5.25252525e-01 6.87059110e-01 6.87058732e-01 3.77926317e-07
2.42424242e-01 5.25252525e-01 6.67210229e-01 6.67209862e-01 3.67008140e-07
2.52525253e-01 5.25252525e-01 6.46689524e-01 6.46689168e-01 3.55720417e-07
2.62626263e-01 5.25252525e-01 6.25517657e-01 6.25517313e-01 3.44074514e-07
2.72727273e-01 5.25252525e-01 6.03715947e-01 6.03715615e-01 3.32082157e-07
2.82828283e-01 5.25252525e-01 5.81306346e-01 5.81306026e-01 3.19755421e-07
2.92929293e-01 5.25252525e-01 5.58311419e-01 5.58311112e-01 3.07106718e-07
3.03030303e-01 5.25252525e-01 5.34754320e-01 5.34754026e-01 2.94148785e-07
3.13131313e-01 5.25252525e-01 5.10658768e-01 5.10658487e-01 2.80894670e-07
3.23232323e-01 5.25252525e-01 4.86049027e-01 4.86048759e-01 2.67357717e-07
3.33333333e-01 5.25252525e-01 4.60949875e-01 4.60949621e-01 2.53551558e-07
3.43434343e-01 5.25252525e-01 4.35386586e-01 4.35386346e-01 2.39490093e-07
3.53535354e-01 5.25252525e-01 4.09384899e-01 4.09384674e-01 2.25187482e-07
3.63636364e-01 5.25252525e-01 3.82970997e-01 3.82970786e-01 2.10658127e-07
3.73737374e-01 5.25252525e-01 3.56171475e-01 3.56171279e-01 1.95916657e-07
3.83838384e-01 5.25252525e-01 3.29013318e-01 3.29013137e-01 1.80977915e-07
3.93939394e-01 5.25252525e-01 3.01523874e-01 3.01523708e-01 1.65856944e-07
4.04040404e-01 5.25252525e-01 2.73730820e-01 2.73730669e-01 1.50568969e-07
4.14141414e-01 5.25252525e-01 2.45662142e-01 2.45662007e-01 1.35129384e-07
4.24242424e-01 5.25252525e-01 2.17346104e-01 2.17345984e-01 1.19553735e-07
4.34343434e-01 5.25252525e-01 1.88811216e-01 1.88811112e-01 1.03857706e-07
4.44444444e-01 5.25252525e-01 1.60086212e-01 1.60086124e-01 8.80571005e-08
4.54545455e-01 5.25252525e-01 1.31200014e-01 1.31199942e-01 7.21678291e-08
4.64646465e-01 5.25252525e-01 1.02181709e-01 1.02181653e-01 5.62058908e-08
4.74747475e-01 5.25252525e-01 7.30605154e-02 7.30604752e-02 4.01873581e-08
4.84848485e-01 5.25252525e-01 4.38657563e-02 4.38657322e-02 2.41283598e-08
4.94949495e-01 5.25252525e-01 1.46268281e-02 1.46268200e-02 8.04506658e-09
5.05050505e-01 5.25252525e-01 -1.46268281e-02 -1.46268200e-02 8.04632741e-09
5.15151515e-01 5.25252525e-01 -4.38657563e-02 -4.38657322e-02 2.41296194e-08
5.25252525e-01 5.25252525e-01 -7.30605154e-02 -7.30604752e-02 4.01886150e-08
5.35353535e-01 5.25252525e-01 -1.02181709e-01 -1.02181653e-01 5.62071441e-08
5.45454545e-01 5.25252525e-01 -1.31200014e-01 -1.31199942e-01 7.21690773e-08
5.55555556e-01 5.25252525e-01 -1.60086212e-01 -1.60086124e-01 8.80583424e-08
5.65656566e-01 5.25252525e-01 -1.88811216e-01 -1.88811112e-01 1.03858940e-07
5.75757576e-01 5.25252525e-01 -2.17346104e-01 -2.17345984e-01 1.19554961e-07
5.85858586e-01 5.25252525e-01 -2.45662142e-01 -2.45662007e-01 1.35130600e-07
5.95959596e-01 5.25252525e-01 -2.73730820e-01 -2.73730669e-01 1.50570173e-07
6.06060606e-01 5.25252525e-01 -3.01523874e-01 -3.01523708e-01 1.65858136e-07
6.16161616e-01 5.25252525e-01 -3.29013318e-01 -3.29013137e-01 1.80979093e-07
6.26262626e-01 5.25252525e-01 -3.56171475e-01 -3.56171279e-01 1.95917820e-07
6.36363636e-01 5.25252525e-01 -3.82970997e-01 -3.82970786e-01 2.10659274e-07
6.46464646e-01 5.25252525e-01 -4.09384899e-01 -4.09384674e-01 2.25188612e-07
6.56565657e-01 5.25252525e-01 -4.35386586e-01 -4.35386346e-01 2.39491205e-07
6.66666667e-01 5.25252525e-01 -4.60949875e-01 -4.60949621e-01 2.53552649e-07
6.76767677e-01 5.25252525e-01 -4.86049027e-01 -4.86048759e-01 2.67358788e-07
6.86868687e-01 5.25252525e-01 -5.10658768e-01 -5.10658487e-01 2.80895719e-07
6.96969697e-01 5.25252525e-01 -5.34754320e-01 -5.34754026e-01 2.94149813e-07
7.07070707e-01 5.25252525e-01 -5.58311419e-01 -5.58311112e-01 3.07107722e-07
